pse_id,time_id,reg_id
2001,41,200
2001,42,203
2001,43,342
2001,44,312
2001,45,440
2001,46,408
2001,47,406
2001,48,154
2001,49,375
2001,50,408
2001,51,310
2001,52,341
2001,53,405
2001,54,381
2001,55,279
2001,56,438
2001,57,408
2001,58,441
2001,59,311
2001,60,405
2001,61,647
2001,62,460
2001,63,440
2001,64,375
2001,65,308
2001,66,308
2001,67,308
2001,68,440
2001,69,341
2001,70,340
2001,71,308
2001,72,373
2001,73,343
2001,74,280
2001,75,309
2001,76,343
2001,77,312
2001,78,472
2001,79,376
2001,80,342
2002,41,90
2002,42,304
2002,43,359
2002,44,615
2002,45,650
2002,46,646
2002,47,617
2002,48,710
2002,49,613
2002,50,645
2002,51,677
2002,52,679
2002,53,610
2002,54,617
2002,55,810
2002,56,393
2002,57,357
2002,58,744
2002,59,196
2002,60,359
2002,61,356
2002,62,361
2002,63,400
2002,64,400
2002,65,430
2002,66,469
2002,67,432
2002,68,465
2002,69,471
2002,70,441
2002,71,461
2002,72,461
2002,73,473
2002,74,504
2002,75,473
2002,76,440
2002,77,473
2002,78,471
2002,79,440
2002,80,473
2003,41,20
2003,42,239
2003,43,232
2003,44,166
2003,45,166
2003,46,137
2003,47,70
2003,48,8
2003,49,39
2003,50,166
2003,51,232
2003,52,423
2003,53,357
2003,54,324
2003,55,392
2003,56,521
2003,57,584
2003,58,713
2003,59,937
2003,60,907
2003,61,996
2003,62,910
2003,63,698
2003,64,764
2003,65,734
2003,66,441
2003,67,991
2003,68,1023
2003,69,862
2003,70,666
2003,71,439
2003,72,470
2003,73,505
2003,74,377
2003,75,573
2003,76,607
2003,77,605
2003,78,510
2003,79,505
2003,80,479
2004,41,103
2004,42,272
2004,43,504
2004,44,376
2004,45,505
2004,46,509
2004,47,478
2004,48,477
2004,49,479
2004,50,444
2004,51,572
2004,52,638
2004,53,640
2004,54,640
2004,55,571
2004,56,607
2004,57,539
2004,58,543
2004,59,478
2004,60,607
2004,61,91
2004,62,253
2004,63,443
2004,64,444
2004,65,509
2004,66,574
2004,67,576
2004,68,473
2004,69,311
2004,70,343
2004,71,405
2004,72,377
2004,73,443
2004,74,312
2004,75,438
2004,76,243
2004,77,200
2004,78,169
2004,79,231
2004,80,171
2005,41,476
2005,42,495
2005,43,643
2005,44,805
2005,45,707
2005,46,675
2005,47,481
2005,48,199
2005,49,135
2005,50,235
2005,51,423
2005,52,392
2005,53,395
2005,54,497
2005,55,433
2005,56,453
2005,57,358
2005,58,454
2005,59,389
2005,60,621
2005,61,84
2005,62,433
2005,63,843
2005,64,874
2005,65,876
2005,66,880
2005,67,755
2005,68,691
2005,69,850
2005,70,787
2005,71,969
2005,72,1000
2005,73,849
2005,74,848
2005,75,942
2005,76,681
2005,77,682
2005,78,713
2005,79,649
2005,80,713
2006,41,854
2006,42,660
2006,43,370
2006,44,438
2006,45,498
2006,46,531
2006,47,500
2006,48,500
2006,49,656
2006,50,623
2006,51,593
2006,52,719
2006,53,686
2006,54,939
2006,55,592
2006,56,750
2006,57,683
2006,58,777
2006,59,520
2006,60,777
2006,61,825
2006,62,634
2006,63,244
2006,64,405
2006,65,310
2006,66,153
2006,67,122
2006,68,125
2006,69,25
2006,70,121
2006,71,217
2006,72,211
2006,73,216
2006,74,310
2006,75,278
2006,76,275
2006,77,305
2006,78,367
2006,79,233
2006,80,273
2007,41,175
2007,42,200
2007,43,270
2007,44,394
2007,45,302
2007,46,298
2007,47,333
2007,48,335
2007,49,334
2007,50,270
2007,51,428
2007,52,211
2007,53,177
2007,54,114
2007,55,110
2007,56,80
2007,57,112
2007,58,79
2007,59,113
2007,60,83
2007,61,196
2007,62,328
2007,63,43
2007,64,105
2007,65,178
2007,66,169
2007,67,238
2007,68,235
2007,69,203
2007,70,169
2007,71,208
2007,72,333
2007,73,331
2007,74,40
2007,75,74
2007,76,237
2007,77,393
2007,78,300
2007,79,308
2007,80,49
2008,41,681
2008,42,424
2008,43,270
2008,44,105
2008,45,3
2008,46,3
2008,47,33
2008,48,98
2008,49,37
2008,50,4
2008,51,135
2008,52,102
2008,53,36
2008,54,135
2008,55,234
2008,56,236
2008,57,266
2008,58,303
2008,59,302
2008,60,168
2008,61,374
2008,62,272
2008,63,135
2008,64,4
2008,65,34
2008,66,33
2008,67,34
2008,68,65
2008,69,104
2008,70,41
2008,71,41
2008,72,73
2008,73,73
2008,74,10
2008,75,38
2008,76,203
2008,77,204
2008,78,163
2008,79,263
2008,80,264
2009,41,422
2009,42,494
2009,43,597
2009,44,700
2009,45,634
2009,46,599
2009,47,472
2009,48,599
2009,49,630
2009,50,601
2009,51,696
2009,52,631
2009,53,503
2009,54,536
2009,55,562
2009,56,594
2009,57,566
2009,58,473
2009,59,471
2009,60,430
2009,61,610
2009,62,423
2009,63,268
2009,64,169
2009,65,267
2009,66,236
2009,67,495
2009,68,203
2009,69,138
2009,70,111
2009,71,49
2009,72,145
2009,73,76
2009,74,79
2009,75,79
2009,76,174
2009,77,364
2009,78,361
2009,79,422
2009,80,419
2010,41,170
2010,42,393
2010,43,614
2010,44,709
2010,45,615
2010,46,610
2010,47,579
2010,48,619
2010,49,679
2010,50,675
2010,51,649
2010,52,680
2010,53,645
2010,54,709
2010,55,678
2010,56,677
2010,57,581
2010,58,582
2010,59,610
2010,60,676
2010,61,762
2010,62,658
2010,63,647
2010,64,678
2010,65,528
2010,66,596
2010,67,593
2010,68,530
2010,69,531
2010,70,593
2010,71,697
2010,72,725
2010,73,824
2010,74,822
2010,75,758
2010,76,792
2010,77,692
2010,78,693
2010,79,761
2010,80,759
2011,41,638
2011,42,339
2011,43,39
2011,44,133
2011,45,170
2011,46,359
2011,47,270
2011,48,366
2011,49,365
2011,50,302
2011,51,138
2011,52,134
2011,53,105
2011,54,8
2011,55,424
2011,56,328
2011,57,839
2011,58,487
2011,59,387
2011,60,421
2011,61,533
2011,62,336
2011,63,130
2011,64,163
2011,65,133
2011,66,131
2011,67,163
2011,68,227
2011,69,260
2011,70,353
2011,71,291
2011,72,464
2011,73,399
2011,74,426
2011,75,461
2011,76,392
2011,77,454
2011,78,429
2011,79,427
2011,80,557
2012,41,616
2012,42,559
2012,43,500
2012,44,374
2012,45,139
2012,46,108
2012,47,41
2012,48,39
2012,49,72
2012,50,103
2012,51,72
2012,52,296
2012,53,357
2012,54,453
2012,55,358
2012,56,843
2012,57,744
2012,58,810
2012,59,469
2012,60,628
2012,61,472
2012,62,475
2012,63,438
2012,64,431
2012,65,468
2012,66,502
2012,67,433
2012,68,504
2012,69,503
2012,70,472
2012,71,156
2012,72,171
2012,73,106
2012,74,138
2012,75,107
2012,76,104
2012,77,107
2012,78,237
2012,79,141
2012,80,235
2013,41,169
2013,42,557
2013,43,848
2013,44,848
2013,45,784
2013,46,817
2013,47,848
2013,48,849
2013,49,817
2013,50,784
2013,51,970
2013,52,941
2013,53,528
2013,54,879
2013,55,692
2013,56,976
2013,57,878
2013,58,1005
2013,59,850
2013,60,692
2013,61,464
2013,62,680
2013,63,817
2013,64,814
2013,65,848
2013,66,785
2013,67,880
2013,68,597
2013,69,435
2013,70,633
2013,71,538
2013,72,598
2013,73,723
2013,74,754
2013,75,690
2013,76,974
2013,77,755
2013,78,910
2013,79,881
2013,80,755
2014,41,874
2014,42,618
2014,43,306
2014,44,490
2014,45,173
2014,46,44
2014,47,82
2014,48,49
2014,49,18
2014,50,77
2014,51,111
2014,52,80
2014,53,143
2014,54,146
2014,55,47
2014,56,79
2014,57,78
2014,58,146
2014,59,82
2014,60,208
2014,61,392
2014,62,329
2014,63,464
2014,64,206
2014,65,141
2014,66,174
2014,67,108
2014,68,172
2014,69,298
2014,70,300
2014,71,141
2014,72,338
2014,73,108
2014,74,176
2014,75,110
2014,76,110
2014,77,172
2014,78,145
2014,79,146
2014,80,182
2015,41,973
2015,42,520
2015,43,129
2015,44,98
2015,45,131
2015,46,196
2015,47,291
2015,48,354
2015,49,322
2015,50,291
2015,51,422
2015,52,262
2015,53,200
2015,54,235
2015,55,171
2015,56,205
2015,57,235
2015,58,200
2015,59,201
2015,60,171
2015,61,207
2015,62,143
2015,63,171
2015,64,237
2015,65,172
2015,66,172
2015,67,106
2015,68,4
2015,69,68
2015,70,67
2015,71,169
2015,72,300
2015,73,172
2015,74,103
2015,75,169
2015,76,137
2015,77,170
2015,78,200
2015,79,276
2015,80,473
2016,41,306
2016,42,241
2016,43,343
2016,44,438
2016,45,343
2016,46,570
2016,47,537
2016,48,379
2016,49,344
2016,50,342
2016,51,442
2016,52,511
2016,53,507
2016,54,509
2016,55,445
2016,56,380
2016,57,414
2016,58,412
2016,59,446
2016,60,511
2016,61,378
2016,62,243
2016,63,108
2016,64,106
2016,65,199
2016,66,135
2016,67,37
2016,68,101
2016,69,35
2016,70,203
2016,71,133
2016,72,271
2016,73,241
2016,74,241
2016,75,175
2016,76,241
2016,77,208
2016,78,140
2016,79,50
2016,80,16
2017,41,591
2017,42,467
2017,43,438
2017,44,473
2017,45,182
2017,46,245
2017,47,180
2017,48,149
2017,49,177
2017,50,209
2017,51,272
2017,52,342
2017,53,341
2017,54,277
2017,55,395
2017,56,402
2017,57,244
2017,58,307
2017,59,377
2017,60,376
2017,61,756
2017,62,404
2017,63,275
2017,64,307
2017,65,276
2017,66,338
2017,67,274
2017,68,237
2017,69,245
2017,70,274
2017,71,211
2017,72,112
2017,73,277
2017,74,144
2017,75,274
2017,76,407
2017,77,343
2017,78,308
2017,79,374
2017,80,368
2018,41,109
2018,42,240
2018,43,406
2018,44,339
2018,45,310
2018,46,277
2018,47,373
2018,48,499
2018,49,413
2018,50,381
2018,51,349
2018,52,352
2018,53,380
2018,54,380
2018,55,347
2018,56,537
2018,57,570
2018,58,538
2018,59,538
2018,60,473
2018,61,532
2018,62,437
2018,63,243
2018,64,276
2018,65,370
2018,66,365
2018,67,428
2018,68,167
2018,69,449
2018,70,642
2018,71,545
2018,72,390
2018,73,356
2018,74,485
2018,75,422
2018,76,420
2018,77,449
2018,78,579
2018,79,449
2018,80,577
2019,41,238
2019,42,527
2019,43,751
2019,44,936
2019,45,902
2019,46,874
2019,47,597
2019,48,439
2019,49,505
2019,50,466
2019,51,474
2019,52,831
2019,53,668
2019,54,505
2019,55,441
2019,56,630
2019,57,469
2019,58,501
2019,59,468
2019,60,625
2019,61,481
2019,62,586
2019,63,790
2019,64,821
2019,65,826
2019,66,984
2019,67,920
2019,68,983
2019,69,952
2019,70,824
2019,71,1017
2019,72,952
2019,73,952
2019,74,887
2019,75,854
2019,76,855
2019,77,692
2019,78,434
2019,79,471
2019,80,244
2020,41,745
2020,42,518
2020,43,230
2020,44,161
2020,45,163
2020,46,167
2020,47,168
2020,48,69
2020,49,103
2020,50,76
2020,51,105
2020,52,141
2020,53,40
2020,54,135
2020,55,8
2020,56,135
2020,57,68
2020,58,234
2020,59,212
2020,60,169
2020,61,740
2020,62,553
2020,63,201
2020,64,310
2020,65,7
2020,66,40
2020,67,101
2020,68,102
2020,69,194
2020,70,194
2020,71,231
2020,72,74
2020,73,165
2020,74,70
2020,75,166
2020,76,167
2020,77,133
2020,78,70
2020,79,102
2020,80,102
2021,41,111
2021,42,340
2021,43,665
2021,44,663
2021,45,727
2021,46,601
2021,47,566
2021,48,503
2021,49,536
2021,50,570
2021,51,665
2021,52,665
2021,53,728
2021,54,696
2021,55,600
2021,56,466
2021,57,601
2021,58,603
2021,59,570
2021,60,601
2021,61,428
2021,62,629
2021,63,699
2021,64,507
2021,65,668
2021,66,633
2021,67,666
2021,68,538
2021,69,796
2021,70,1023
2021,71,568
2021,72,474
2021,73,503
2021,74,531
2021,75,434
2021,76,466
2021,77,496
2021,78,361
2021,79,209
2021,80,207
2022,41,741
2022,42,295
2022,43,138
2022,44,171
2022,45,205
2022,46,178
2022,47,172
2022,48,206
2022,49,147
2022,50,145
2022,51,113
2022,52,180
2022,53,212
2022,54,177
2022,55,242
2022,56,245
2022,57,244
2022,58,278
2022,59,214
2022,60,181
2022,61,236
2022,62,295
2022,63,324
2022,64,162
2022,65,293
2022,66,449
2022,67,259
2022,68,260
2022,69,164
2022,70,450
2022,71,225
2022,72,194
2022,73,34
2022,74,257
2022,75,291
2022,76,388
2022,77,389
2022,78,454
2022,79,359
2022,80,532
2023,41,236
2023,42,242
2023,43,278
2023,44,278
2023,45,246
2023,46,375
2023,47,600
2023,48,535
2023,49,633
2023,50,634
2023,51,602
2023,52,568
2023,53,600
2023,54,603
2023,55,605
2023,56,637
2023,57,607
2023,58,636
2023,59,633
2023,60,667
2023,61,238
2023,62,246
2023,63,312
2023,64,313
2023,65,342
2023,66,280
2023,67,248
2023,68,214
2023,69,245
2023,70,245
2023,71,280
2023,72,280
2023,73,311
2023,74,342
2023,75,311
2023,76,278
2023,77,277
2023,78,308
2023,79,18
2023,80,19
2024,41,810
2024,42,532
2024,43,283
2024,44,313
2024,45,317
2024,46,382
2024,47,416
2024,48,350
2024,49,380
2024,50,380
2024,51,317
2024,52,380
2024,53,447
2024,54,416
2024,55,351
2024,56,413
2024,57,382
2024,58,479
2024,59,413
2024,60,349
2024,61,3
2024,62,146
2024,63,221
2024,64,281
2024,65,217
2024,66,251
2024,67,186
2024,68,191
2024,69,155
2024,70,284
2024,71,251
2024,72,124
2024,73,155
2024,74,251
2024,75,188
2024,76,254
2024,77,191
2024,78,223
2024,79,282
2024,80,350
2025,41,227
2025,42,324
2025,43,552
2025,44,650
2025,45,842
2025,46,813
2025,47,846
2025,48,878
2025,49,875
2025,50,966
2025,51,964
2025,52,718
2025,53,686
2025,54,720
2025,55,719
2025,56,686
2025,57,778
2025,58,784
2025,59,786
2025,60,787
2025,61,1001
2025,62,587
2025,63,492
2025,64,494
2025,65,494
2025,66,281
2025,67,476
2025,68,314
2025,69,313
2025,70,313
2025,71,347
2025,72,473
2025,73,440
2025,74,728
2025,75,761
2025,76,699
2025,77,794
2025,78,634
2025,79,411
2025,80,604
2026,41,297
2026,42,305
2026,43,440
2026,44,375
2026,45,311
2026,46,344
2026,47,466
2026,48,440
2026,49,406
2026,50,470
2026,51,661
2026,52,761
2026,53,406
2026,54,630
2026,55,721
2026,56,904
2026,57,999
2026,58,998
2026,59,810
2026,60,689
2026,61,500
2026,62,437
2026,63,342
2026,64,431
2026,65,242
2026,66,118
2026,67,83
2026,68,538
2026,69,798
2026,70,670
2026,71,797
2026,72,635
2026,73,690
2026,74,376
2026,75,600
2026,76,599
2026,77,446
2026,78,543
2026,79,511
2026,80,478
2027,41,141
2027,42,334
2027,43,588
2027,44,456
2027,45,425
2027,46,494
2027,47,461
2027,48,588
2027,49,745
2027,50,776
2027,51,745
2027,52,839
2027,53,840
2027,54,681
2027,55,651
2027,56,745
2027,57,651
2027,58,714
2027,59,745
2027,60,488
2027,61,614
2027,62,588
2027,63,428
2027,64,393
2027,65,492
2027,66,392
2027,67,389
2027,68,425
2027,69,330
2027,70,425
2027,71,333
2027,72,360
2027,73,329
2027,74,339
2027,75,474
2027,76,506
2027,77,639
2027,78,510
2027,79,378
2027,80,539
2028,41,109
2028,42,105
2028,43,73
2028,44,6
2028,45,4
2028,46,37
2028,47,38
2028,48,41
2028,49,42
2028,50,141
2028,51,108
2028,52,75
2028,53,109
2028,54,299
2028,55,266
2028,56,41
2028,57,300
2028,58,137
2028,59,102
2028,60,201
2028,61,469
2028,62,399
2028,63,339
2028,64,275
2028,65,238
2028,66,75
2028,67,107
2028,68,15
2028,69,80
2028,70,15
2028,71,141
2028,72,70
2028,73,274
2028,74,335
2028,75,428
2028,76,394
2028,77,395
2028,78,492
2028,79,171
2028,80,173
2029,41,498
2029,42,528
2029,43,554
2029,44,524
2029,45,679
2029,46,676
2029,47,579
2029,48,613
2029,49,679
2029,50,552
2029,51,233
2029,52,168
2029,53,358
2029,54,357
2029,55,296
2029,56,296
2029,57,387
2029,58,358
2029,59,134
2029,60,358
2029,61,544
2029,62,565
2029,63,649
2029,64,714
2029,65,681
2029,66,652
2029,67,681
2029,68,617
2029,69,624
2029,70,622
2029,71,564
2029,72,563
2029,73,563
2029,74,563
2029,75,625
2029,76,620
2029,77,652
2029,78,591
2029,79,562
2029,80,561
2030,41,164
2030,42,334
2030,43,862
2030,44,858
2030,45,856
2030,46,827
2030,47,699
2030,48,949
2030,49,982
2030,50,888
2030,51,822
2030,52,792
2030,53,951
2030,54,758
2030,55,599
2030,56,600
2030,57,471
2030,58,599
2030,59,632
2030,60,594
2030,61,275
2030,62,347
2030,63,506
2030,64,541
2030,65,510
2030,66,443
2030,67,480
2030,68,384
2030,69,288
2030,70,380
2030,71,348
2030,72,412
2030,73,575
2030,74,505
2030,75,666
2030,76,826
2030,77,1013
2030,78,793
2030,79,598
2030,80,631
2031,41,184
2031,42,396
2031,43,455
2031,44,454
2031,45,709
2031,46,645
2031,47,679
2031,48,649
2031,49,648
2031,50,588
2031,51,391
2031,52,487
2031,53,809
2031,54,647
2031,55,645
2031,56,647
2031,57,588
2031,58,616
2031,59,712
2031,60,808
2031,61,260
2031,62,328
2031,63,485
2031,64,547
2031,65,486
2031,66,486
2031,67,456
2031,68,518
2031,69,516
2031,70,427
2031,71,469
2031,72,565
2031,73,342
2031,74,374
2031,75,280
2031,76,346
2031,77,310
2031,78,406
2031,79,276
2031,80,310
2032,41,620
2032,42,531
2032,43,470
2032,44,406
2032,45,343
2032,46,40
2032,47,296
2032,48,270
2032,49,139
2032,50,172
2032,51,100
2032,52,72
2032,53,7
2032,54,233
2032,55,5
2032,56,202
2032,57,140
2032,58,136
2032,59,397
2032,60,72
2032,61,707
2032,62,648
2032,63,728
2032,64,432
2032,65,432
2032,66,472
2032,67,397
2032,68,435
2032,69,504
2032,70,313
2032,71,434
2032,72,535
2032,73,395
2032,74,463
2032,75,310
2032,76,375
2032,77,478
2032,78,411
2032,79,379
2032,80,436
2033,41,391
2033,42,614
2033,43,813
2033,44,933
2033,45,873
2033,46,875
2033,47,876
2033,48,717
2033,49,872
2033,50,964
2033,51,843
2033,52,973
2033,53,940
2033,54,807
2033,55,808
2033,56,809
2033,57,936
2033,58,875
2033,59,941
2033,60,749
2033,61,619
2033,62,592
2033,63,369
2033,64,560
2033,65,561
2033,66,562
2033,67,560
2033,68,648
2033,69,529
2033,70,561
2033,71,523
2033,72,590
2033,73,428
2033,74,394
2033,75,308
2033,76,424
2033,77,306
2033,78,246
2033,79,313
2033,80,312
2034,41,424
2034,42,397
2034,43,203
2034,44,175
2034,45,268
2034,46,232
2034,47,206
2034,48,202
2034,49,237
2034,50,172
2034,51,271
2034,52,210
2034,53,182
2034,54,177
2034,55,210
2034,56,303
2034,57,303
2034,58,201
2034,59,72
2034,60,2
2034,61,486
2034,62,426
2034,63,269
2034,64,203
2034,65,201
2034,66,306
2034,67,270
2034,68,72
2034,69,270
2034,70,265
2034,71,239
2034,72,237
2034,73,171
2034,74,239
2034,75,299
2034,76,208
2034,77,497
2034,78,405
2034,79,500
2034,80,628
2035,41,816
2035,42,464
2035,43,17
2035,44,115
2035,45,82
2035,46,243
2035,47,26
2035,48,246
2035,49,214
2035,50,116
2035,51,116
2035,52,113
2035,53,111
2035,54,113
2035,55,141
2035,56,47
2035,57,237
2035,58,12
2035,59,139
2035,60,140
2035,61,156
2035,62,213
2035,63,114
2035,64,83
2035,65,49
2035,66,147
2035,67,51
2035,68,49
2035,69,50
2035,70,50
2035,71,50
2035,72,149
2035,73,114
2035,74,110
2035,75,37
2035,76,68
2035,77,3
2035,78,102
2035,79,3
2035,80,70
2036,41,474
2036,42,634
2036,43,795
2036,44,862
2036,45,863
2036,46,928
2036,47,796
2036,48,699
2036,49,928
2036,50,959
2036,51,636
2036,52,831
2036,53,1024
2036,54,732
2036,55,793
2036,56,952
2036,57,887
2036,58,920
2036,59,984
2036,60,794
2036,61,842
2036,62,689
2036,63,473
2036,64,506
2036,65,537
2036,66,537
2036,67,506
2036,68,564
2036,69,531
2036,70,595
2036,71,564
2036,72,531
2036,73,532
2036,74,466
2036,75,72
2036,76,39
2036,77,136
2036,78,104
2036,79,239
2036,80,360
2037,41,20
2037,42,365
2037,43,769
2037,44,805
2037,45,643
2037,46,680
2037,47,744
2037,48,327
2037,49,421
2037,50,358
2037,51,368
2037,52,366
