pse_id,time_id,reg_id
2001,41,146
2001,42,1002
2001,43,357
2001,44,252
2001,45,458
2001,46,995
2001,47,537
2001,48,537
2001,49,537
2001,50,505
2001,51,634
2001,52,569
2001,53,569
2001,54,664
2001,55,632
2001,56,663
2001,57,664
2001,58,664
2001,59,664
2001,60,664
2001,61,505
2001,62,261
2001,63,340
2001,64,473
2001,65,622
2001,66,932
2001,67,359
2001,68,681
2001,69,488
2001,70,745
2001,71,713
2001,72,809
2001,73,841
2001,74,905
2001,75,905
2001,76,842
2001,77,910
2001,78,974
2001,79,1007
2001,80,910
2002,41,524
2002,42,594
2002,43,376
2002,44,874
2002,45,750
2002,46,678
2002,47,3
2002,48,2
2002,49,2
2002,50,104
2002,51,74
2002,52,106
2002,53,105
2002,54,105
2002,55,105
2002,56,402
2002,57,338
2002,58,306
2002,59,277
2002,60,275
2002,61,75
2002,62,227
2002,63,336
2002,64,467
2002,65,898
2002,66,23
2002,67,506
2002,68,535
2002,69,729
2002,70,662
2002,71,694
2002,72,662
2002,73,728
2002,74,728
2002,75,504
2002,76,599
2002,77,782
2002,78,688
2002,79,597
2002,80,506
2003,41,942
2003,42,328
2003,43,303
2003,44,95
2003,45,275
2003,46,913
2003,47,570
2003,48,831
2003,49,831
2003,50,634
2003,51,700
2003,52,442
2003,53,601
2003,54,632
2003,55,632
2003,56,695
2003,57,600
2003,58,569
2003,59,570
2003,60,699
2003,61,955
2003,62,840
2003,63,21
2003,64,771
2003,65,60
2003,66,318
2003,67,825
2003,68,793
2003,69,695
2003,70,696
2003,71,632
2003,72,1024
2003,73,1024
2003,74,895
2003,75,825
2003,76,793
2003,77,731
2003,78,664
2003,79,569
2003,80,569
2004,41,184
2004,42,520
2004,43,425
2004,44,659
2004,45,36
2004,46,446
2004,47,494
2004,48,495
2004,49,557
2004,50,620
2004,51,614
2004,52,614
2004,53,617
2004,54,552
2004,55,487
2004,56,487
2004,57,809
2004,58,598
2004,59,564
2004,60,433
2004,61,201
2004,62,386
2004,63,826
2004,64,810
2004,65,2
2004,66,187
2004,67,366
2004,68,429
2004,69,424
2004,70,777
2004,71,520
2004,72,488
2004,73,423
2004,74,616
2004,75,585
2004,76,488
2004,77,554
2004,78,522
2004,79,523
2004,80,523
2005,41,467
2005,42,340
2005,43,159
2005,44,508
2005,45,127
2005,46,106
2005,47,809
2005,48,647
2005,49,678
2005,50,649
2005,51,682
2005,52,681
2005,53,841
2005,54,874
2005,55,750
2005,56,719
2005,57,595
2005,58,719
2005,59,782
2005,60,719
2005,61,814
2005,62,101
2005,63,944
2005,64,197
2005,65,233
2005,66,1017
2005,67,626
2005,68,632
2005,69,598
2005,70,633
2005,71,598
2005,72,567
2005,73,632
2005,74,695
2005,75,700
2005,76,863
2005,77,992
2005,78,795
2005,79,732
2005,80,763
2006,41,397
2006,42,86
2006,43,632
2006,44,678
2006,45,681
2006,46,844
2006,47,434
2006,48,466
2006,49,402
2006,50,170
2006,51,36
2006,52,4
2006,53,36
2006,54,105
2006,55,106
2006,56,137
2006,57,139
2006,58,161
2006,59,2
2006,60,35
2006,61,416
2006,62,83
2006,63,468
2006,64,35
2006,65,708
2006,66,236
2006,67,628
2006,68,564
2006,69,406
2006,70,404
2006,71,469
2006,72,438
2006,73,467
2006,74,470
2006,75,470
2006,76,438
2006,77,374
2006,78,723
2006,79,817
2006,80,1000
2007,41,803
2007,42,697
2007,43,772
2007,44,357
2007,45,135
2007,46,914
2007,47,391
2007,48,391
2007,49,167
2007,50,71
2007,51,71
2007,52,200
2007,53,68
2007,54,101
2007,55,101
2007,56,101
2007,57,195
2007,58,452
2007,59,327
2007,60,231
2007,61,540
2007,62,319
2007,63,826
2007,64,991
2007,65,502
2007,66,973
2007,67,200
2007,68,232
2007,69,361
2007,70,232
2007,71,616
2007,72,450
2007,73,450
2007,74,577
2007,75,737
2007,76,739
2007,77,738
2007,78,806
2007,79,808
2007,80,808
2008,41,361
2008,42,103
2008,43,850
2008,44,960
2008,45,958
2008,46,610
2008,47,935
2008,48,628
2008,49,627
2008,50,595
2008,51,566
2008,52,464
2008,53,528
2008,54,495
2008,55,492
2008,56,494
2008,57,593
2008,58,595
2008,59,597
2008,60,781
2008,61,552
2008,62,434
2008,63,250
2008,64,740
2008,65,608
2008,66,36
2008,67,530
2008,68,613
2008,69,611
2008,70,613
2008,71,611
2008,72,647
2008,73,616
2008,74,616
2008,75,587
2008,76,555
2008,77,555
2008,78,622
2008,79,493
2008,80,594
2009,41,733
2009,42,541
2009,43,992
2009,44,336
2009,45,130
2009,46,48
2009,47,336
2009,48,338
2009,49,299
2009,50,394
2009,51,396
2009,52,361
2009,53,488
2009,54,307
2009,55,276
2009,56,276
2009,57,365
2009,58,362
2009,59,366
2009,60,366
2009,61,1000
2009,62,169
2009,63,587
2009,64,219
2009,65,189
2009,66,391
2009,67,356
2009,68,390
2009,69,359
2009,70,201
2009,71,298
2009,72,295
2009,73,357
2009,74,390
2009,75,392
2009,76,334
2009,77,392
2009,78,338
2009,79,402
2009,80,403
2010,41,950
2010,42,984
2010,43,371
2010,44,970
2010,45,321
2010,46,970
2010,47,237
2010,48,236
2010,49,203
2010,50,300
2010,51,370
2010,52,402
2010,53,472
2010,54,402
2010,55,537
2010,56,473
2010,57,432
2010,58,439
2010,59,433
2010,60,473
2010,61,420
2010,62,440
2010,63,415
2010,64,453
2010,65,347
2010,66,909
2010,67,36
2010,68,108
2010,69,139
2010,70,137
2010,71,203
2010,72,3
2010,73,36
2010,74,2
2010,75,4
2010,76,36
2010,77,259
2010,78,132
2010,79,132
2010,80,100
2011,41,596
2011,42,872
2011,43,431
2011,44,735
2011,45,179
2011,46,468
2011,47,505
2011,48,279
2011,49,343
2011,50,311
2011,51,830
2011,52,1024
2011,53,1024
2011,54,700
2011,55,505
2011,56,313
2011,57,530
2011,58,430
2011,59,470
2011,60,623
2011,61,817
2011,62,367
2011,63,403
2011,64,868
2011,65,1020
2011,66,376
2011,67,506
2011,68,505
2011,69,539
2011,70,704
2011,71,702
2011,72,798
2011,73,952
2011,74,888
2011,75,732
2011,76,701
2011,77,732
2011,78,472
2011,79,342
2011,80,408
2012,41,655
2012,42,699
2012,43,720
2012,44,745
2012,45,865
2012,46,348
2012,47,273
2012,48,273
2012,49,307
2012,50,338
2012,51,307
2012,52,238
2012,53,169
2012,54,34
2012,55,130
2012,56,163
2012,57,99
2012,58,67
2012,59,67
2012,60,130
2012,61,257
2012,62,855
2012,63,995
2012,64,899
2012,65,700
2012,66,673
2012,67,71
2012,68,335
2012,69,71
2012,70,102
2012,71,131
2012,72,3
2012,73,101
2012,74,102
2012,75,167
2012,76,358
2012,77,295
2012,78,200
2012,79,3
2012,80,259
2013,41,985
2013,42,152
2013,43,184
2013,44,442
2013,45,814
2013,46,981
2013,47,375
2013,48,406
2013,49,342
2013,50,404
2013,51,311
2013,52,276
2013,53,343
2013,54,280
2013,55,281
2013,56,312
2013,57,209
2013,58,176
2013,59,375
2013,60,667
2013,61,559
2013,62,537
2013,63,506
2013,64,455
2013,65,679
2013,66,1002
2013,67,473
2013,68,732
2013,69,703
2013,70,702
2013,71,703
2013,72,702
2013,73,474
2013,74,608
2013,75,479
2013,76,542
2013,77,602
2013,78,444
2013,79,409
2013,80,473
2014,41,495
2014,42,266
2014,43,759
2014,44,793
2014,45,230
2014,46,411
2014,47,431
2014,48,429
2014,49,434
2014,50,468
2014,51,435
2014,52,406
2014,53,84
2014,54,149
2014,55,276
2014,56,394
2014,57,426
2014,58,259
2014,59,354
2014,60,354
2014,61,357
2014,62,26
2014,63,361
2014,64,636
2014,65,756
2014,66,314
2014,67,139
2014,68,106
2014,69,138
2014,70,108
2014,71,12
2014,72,11
2014,73,11
2014,74,13
2014,75,12
2014,76,13
2014,77,44
2014,78,44
2014,79,79
2014,80,107
2015,41,293
2015,42,949
2015,43,802
2015,44,250
2015,45,260
2015,46,641
2015,47,533
2015,48,534
2015,49,723
2015,50,818
2015,51,851
2015,52,752
2015,53,757
2015,54,758
2015,55,849
2015,56,786
2015,57,818
2015,58,662
2015,59,596
2015,60,596
2015,61,453
2015,62,214
2015,63,535
2015,64,638
2015,65,938
2015,66,911
2015,67,370
2015,68,467
2015,69,421
2015,70,481
2015,71,610
2015,72,738
2015,73,739
2015,74,674
2015,75,676
2015,76,676
2015,77,545
2015,78,545
2015,79,577
2015,80,450
2016,41,148
2016,42,801
2016,43,1013
2016,44,642
2016,45,394
2016,46,358
2016,47,601
2016,48,596
2016,49,905
2016,50,998
2016,51,935
2016,52,966
2016,53,657
2016,54,597
2016,55,693
2016,56,598
2016,57,630
2016,58,480
2016,59,479
2016,60,475
2016,61,512
2016,62,798
2016,63,483
2016,64,781
2016,65,701
2016,66,1011
2016,67,381
2016,68,415
2016,69,254
2016,70,316
2016,71,317
2016,72,286
2016,73,288
2016,74,352
2016,75,384
2016,76,380
2016,77,378
2016,78,255
2016,79,316
2016,80,192
2017,41,423
2017,42,267
2017,43,153
2017,44,963
2017,45,258
2017,46,494
2017,47,428
2017,48,398
2017,49,398
2017,50,433
2017,51,428
2017,52,460
2017,53,362
2017,54,362
2017,55,357
2017,56,385
2017,57,366
2017,58,204
2017,59,202
2017,60,137
2017,61,105
2017,62,471
2017,63,768
2017,64,893
2017,65,1019
2017,66,794
2017,67,425
2017,68,365
2017,69,424
2017,70,428
2017,71,431
2017,72,429
2017,73,426
2017,74,431
2017,75,426
2017,76,451
2017,77,451
2017,78,432
2017,79,426
2017,80,431
2018,41,589
2018,42,996
2018,43,254
2018,44,111
2018,45,958
2018,46,237
2018,47,199
2018,48,391
2018,49,584
2018,50,713
2018,51,423
2018,52,264
2018,53,70
2018,54,2
2018,55,2
2018,56,2
2018,57,5
2018,58,34
2018,59,163
2018,60,37
2018,61,251
2018,62,602
2018,63,249
2018,64,263
2018,65,553
2018,66,263
2018,67,810
2018,68,777
2018,69,779
2018,70,779
2018,71,683
2018,72,616
2018,73,713
2018,74,552
2018,75,358
2018,76,357
2018,77,292
2018,78,389
2018,79,389
2018,80,389
2019,41,416
2019,42,427
2019,43,179
2019,44,586
2019,45,793
2019,46,878
2019,47,150
2019,48,20
2019,49,247
2019,50,250
2019,51,283
2019,52,283
2019,53,223
2019,54,285
2019,55,254
2019,56,224
2019,57,224
2019,58,288
2019,59,254
2019,60,288
2019,61,171
2019,62,558
2019,63,671
2019,64,506
2019,65,26
2019,66,949
2019,67,153
2019,68,211
2019,69,143
2019,70,209
2019,71,214
2019,72,181
2019,73,209
2019,74,209
2019,75,149
2019,76,216
2019,77,149
2019,78,149
2019,79,20
2019,80,60
2020,41,809
2020,42,835
2020,43,424
2020,44,83
2020,45,434
2020,46,997
2020,47,40
2020,48,7
2020,49,7
2020,50,102
2020,51,167
2020,52,36
2020,53,104
2020,54,238
2020,55,271
2020,56,237
2020,57,305
2020,58,277
2020,59,277
2020,60,275
2020,61,525
2020,62,221
2020,63,434
2020,64,639
2020,65,729
2020,66,687
2020,67,227
2020,68,449
2020,69,584
2020,70,1007
2020,71,1007
2020,72,942
2020,73,973
2020,74,941
2020,75,809
2020,76,875
2020,77,875
2020,78,973
2020,79,1007
2020,80,808
2021,41,924
2021,42,678
2021,43,397
2021,44,982
2021,45,790
2021,46,255
2021,47,587
2021,48,777
2021,49,842
2021,50,1000
2021,51,842
2021,52,842
2021,53,1007
2021,54,786
2021,55,723
2021,56,879
2021,57,880
2021,58,941
2021,59,974
2021,60,1004
2021,61,69
2021,62,608
2021,63,674
2021,64,820
2021,65,618
2021,66,129
2021,67,531
2021,68,532
2021,69,564
2021,70,628
2021,71,755
2021,72,566
2021,73,693
2021,74,910
2021,75,1004
2021,76,1001
2021,77,911
2021,78,974
2021,79,879
2021,80,911
2022,41,1000
2022,42,544
2022,43,694
2022,44,200
2022,45,800
2022,46,174
2022,47,461
2022,48,430
2022,49,433
2022,50,363
2022,51,298
2022,52,205
2022,53,173
2022,54,299
2022,55,363
2022,56,423
2022,57,428
2022,58,426
2022,59,426
2022,60,417
2022,61,768
2022,62,569
2022,63,330
2022,64,114
2022,65,891
2022,66,468
2022,67,425
2022,68,421
2022,69,466
2022,70,427
2022,71,333
2022,72,235
2022,73,334
2022,74,423
2022,75,471
2022,76,467
2022,77,429
2022,78,390
2022,79,452
2022,80,452
2023,41,211
2023,42,486
2023,43,265
2023,44,162
2023,45,670
2023,46,682
2023,47,422
2023,48,486
2023,49,451
2023,50,484
2023,51,454
2023,52,423
2023,53,264
2023,54,166
2023,55,162
2023,56,162
2023,57,164
2023,58,131
2023,59,164
2023,60,167
2023,61,212
2023,62,200
2023,63,165
2023,64,174
2023,65,237
2023,66,680
2023,67,423
