pse_id,time_id,reg_id
2001,41,338 305
2001,42,469 436
2001,43,502 469
2001,44,598 565
2001,45,766 733
2001,46,704 671
2001,47,539 506
2001,48,539 506
2001,49,475 442
2001,50,539 506
2001,51,411 378
2001,52,315 282
2001,53,190 157
2001,54,189 156
2001,55,95 62
2001,56,29 60
2001,57,29 60
2001,58,124 91
2001,59,92 59
2001,60,124 91
2001,61,338 305
2001,62,368 335
2001,63,366 333
2001,64,500 467
2001,65,502 469
2001,66,533 500
2001,67,531 498
2001,68,593
2001,69,689 656
2001,70,598 565
2001,71,813 780
2001,72,626 593
2001,73,598 565
2001,74,563 530
2001,75,565 532
2001,76,658 625
2001,77,689 656
2001,78,626 593
2001,79,626 593
2001,80,842 809
2002,41,85 52
2002,42,85 52
2002,43,346 313
2002,44,216 183
2002,45,149
2002,46,85 52
2002,47,216 183
2002,48,116 83
2002,49,83 50
2002,50,82 49
2002,51,19 50
2002,52,116 83
2002,53,116 83
2002,54,115
2002,55,116 83
2002,56,83
2002,57,52 19
2002,58,82 49
2002,59,82 49
2002,60,49 16
2002,61,53 20
2002,62,82 49
2002,63,183 150
2002,64,183 150
2002,65,339 306
2002,66,271 238
2002,67,277 244
2002,68,211
2002,69,147 114
2002,70,115 82
2002,71,143 110
2002,72,104 71
2002,73,37 4
2002,74,6 37
2002,75,165 132
2002,76,102 69
2002,77,70
2002,78,72 39
2002,79,201 168
2002,80,423 390
2003,41,168 135
2003,42,265 232
2003,43,168 135
2003,44,135 102
2003,45,328 295
2003,46,265 232
2003,47,264 231
2003,48,264 231
2003,49,103 70
2003,50,103 70
2003,51,41 8
2003,52,41 8
2003,53,103 70
2003,54,328 295
2003,55,201 168
2003,56,135 102
2003,57,201 168
2003,58,135 102
2003,59,135 102
2003,60,135 102
2003,61,135 102
2003,62,135 102
2003,63,201 168
2003,64,233 200
2003,65,360 327
2003,66,360 327
2003,67,135 102
2003,68,168 135
2003,69,328 295
2003,70,265 232
2003,71,168 135
2003,72,168 135
2003,73,168 135
2003,74,135 102
2003,75,135 102
2003,76,201 168
2003,77,135 102
2003,78,135 102
2003,79,135 102
2003,80,135 102
2004,41,17 48
2004,42,19 50
2004,43,213 180
2004,44,281 248
2004,45,185 152
2004,46,185 152
2004,47,61 28
2004,48,29 60
2004,49,60 27
2004,50,29 60
2004,51,61 28
2004,52,123 90
2004,53,154 121
2004,54,181 148
2004,55,144 111
2004,56,76 43
2004,57,45 12
2004,58,144 111
2004,59,110 77
2004,60,80 47
2004,61,17 48
2004,62,81 48
2004,63,49 16
2004,64,81 48
2004,65,113
2004,66,180 147
2004,67,213 180
2004,68,112 79
2004,69,49 16
2004,70,79 46
2004,71,108 75
2004,72,108 75
2004,73,75 42
2004,74,142 109
2004,75,174 141
2004,76,248 215
2004,77,248 215
2004,78,212 179
2004,79,210 177
2004,80,213 180
2005,41,216 183
2005,42,118 85
2005,43,249 216
2005,44,21 52
2005,45,507 474
2005,46,476 443
2005,47,478 445
2005,48,442 409
2005,49,442 409
2005,50,442 409
2005,51,477 444
2005,52,478 445
2005,53,507 474
2005,54,410 377
2005,55,475 442
2005,56,607 576
2005,57,607 576
2005,58,607 576
2005,59,474 441
2005,60,510 477
2005,61,345
2005,62,182 149
2005,63,23 54
2005,64,87 54
2005,65,22 53
2005,66,23 54
2005,67,55 22
2005,68,185 152
2005,69,216 183
2005,70,118 85
2005,71,93 60
2005,72,128 95
2005,73,128 95
2005,74,128 95
2005,75,63 32
2005,76,128 95
2005,77,96 63
2005,78,154 121
2005,79,279
2005,80,437
2006,41,565 532
2006,42,600 567
2006,43,563 530
2006,44,601 568
2006,45,530 497
2006,46,500 467
2006,47,470 437
2006,48,432 399
2006,49,399 366
2006,50,236 203
2006,51,104 71
2006,52,104 71
2006,53,104 71
2006,54,171 138
2006,55,237 204
2006,56,300 267
2006,57,237 204
2006,58,247 214
2006,59,247 214
2006,60,307 274
2006,61,600 567
2006,62,567 534
2006,63,598 565
2006,64,596 563
2006,65,563 530
2006,66,598 565
2006,67,597 564
2006,68,597 564
2006,69,436 403
2006,70,468 435
2006,71,471 438
2006,72,469 436
2006,73,479 446
2006,74,543 510
2006,75,576 543
2006,76,477 444
2006,77,475 442
2006,78,733 700
2006,79,763 730
2006,80,763 730
2007,41,376 343
2007,42,409 376
2007,43,441 408
2007,44,471 438
2007,45,422 389
2007,46,423 390
2007,47,425 392
2007,48,363 330
2007,49,391 358
2007,50,296 263
2007,51,357 324
2007,52,423 390
2007,53,423 390
2007,54,394 361
2007,55,457 424
2007,56,392 359
2007,57,457 424
2007,58,392 359
2007,59,324 291
2007,60,333
2007,61,376 343
2007,62,473 440
2007,63,479 446
2007,64,479 448
2007,65,476 443
2007,66,478 445
2007,67,639 608
2007,68,469 436
2007,69,432 399
2007,70,467 434
2007,71,393 360
2007,72,169 136
2007,73,168 135
2007,74,9 40
2007,75,9 40
2007,76,6
2007,77,37 4
2007,78,203 170
2007,79,239 206
2007,80,242 209
2008,41,568 535
2008,42,505 472
2008,43,479 448
2008,44,478 445
2008,45,671 640
2008,46,671 640
2008,47,543 510
2008,48,604 571
2008,49,475 442
2008,50,567 534
2008,51,1004 971
2008,52,1008 975
2008,53,631 598
2008,54,725 692
2008,55,724 691
2008,56,597 564
2008,57,569 536
2008,58,634 601
2008,59,666 633
2008,60,634 601
2008,61,597 564
2008,62,439 406
2008,63,439 406
2008,64,470 437
2008,65,470 437
2008,66,470 437
2008,67,502 469
2008,68,565 532
2008,69,785
2008,70,1008 975
2008,71,1008 975
2008,72,1005 972
2008,73,787 754
2008,74,757 724
2008,75,663 630
2008,76,629
2008,77,597 564
2008,78,756 723
2008,79,1004 971
2008,80,881 848
2009,41,171 138
2009,42,140 107
2009,43,109 76
2009,44,138 105
2009,45,104 71
2009,46,103 70
2009,47,103 70
2009,48,102 69
2009,49,102 69
2009,50,102 69
2009,51,104 71
2009,52,104 71
2009,53,103 70
2009,54,103 70
2009,55,103 70
2009,56,102 69
2009,57,102 69
2009,58,102 69
2009,59,102 69
2009,60,102 69
2009,61,171 138
2009,62,39 6
2009,63,39 6
2009,64,72 39
2009,65,40 7
2009,66,9 40
2009,67,40 7
2009,68,40 7
2009,69,9 40
2009,70,9 40
2009,71,9 40
2009,72,72 39
2009,73,237 204
2009,74,204 171
2009,75,236 203
2009,76,204 171
2009,77,302 269
2009,78,236 203
2009,79,138 105
2009,80,234 201
2010,41,646
2010,42,422 389
2010,43,452 419
2010,44,452 419
2010,45,482 449
2010,46,482 449
2010,47,452 419
2010,48,453 420
2010,49,422 389
2010,50,707 674
2010,51,643 610
2010,52,611 578
2010,53,482 449
2010,54,676 643
2010,55,452 419
2010,56,482 449
2010,57,482 449
2010,58,482 449
2010,59,422 389
2010,60,453 420
2010,61,421
2010,62,422 389
2010,63,359
2010,64,328 295
2010,65,422 389
2010,66,676 643
2010,67,741 708
2010,68,610 577
2010,69,610 577
2010,70,578 545
2010,71,451 418
2010,72,453 420
2010,73,327
2010,74,201 168
2010,75,231
2010,76,296 263
2010,77,295
2010,78,296 263
2010,79,296 263
2010,80,296 263
2011,41,787 754
2011,42,786
2011,43,787 754
2011,44,787 754
2011,45,663 630
2011,46,599 566
2011,47,599 566
2011,48,689 656
2011,49,627 594
2011,50,813 780
2011,51,844 811
2011,52,596 563
2011,53,563 530
2011,54,724 691
