pse_id,time_id,reg_id
2001,41,363
2001,42,488
2001,43,356
2001,44,389
2001,45,356
2001,46,420
2001,47,385
2001,48,481
2001,49,450
2001,50,452
2001,51,427
2001,52,396
2001,53,330
2001,54,232
2001,55,425
2001,56,450
2001,57,289
2001,58,289
2001,59,323
2001,60,422
2001,61,363
2001,62,362
2001,63,391
2001,64,295
2001,65,232
2001,66,271
2001,67,272
2001,68,334
2001,69,242
2001,70,178
2001,71,242
2001,72,176
2001,73,210
2001,74,143
2001,75,146
2001,76,81
2001,77,50
2001,78,111
2001,79,211
2001,80,142
2002,41,100
2002,42,2
2002,43,163
2002,44,322
2002,45,100
2002,46,100
2002,47,36
2002,48,168
2002,49,199
2002,50,170
2002,51,141
2002,52,168
2002,53,168
2002,54,37
2002,55,71
2002,56,102
2002,57,199
2002,58,232
2002,59,232
2002,60,200
2002,61,100
2002,62,4
2002,63,99
2002,64,100
2002,65,3
2002,66,291
2002,67,227
2002,68,237
2002,69,104
2002,70,102
2002,71,199
2002,72,3
2002,73,7
2002,74,70
2002,75,8
2002,76,8
2002,77,7
2002,78,33
2002,79,37
2002,80,5
2003,41,419
2003,42,545
2003,43,675
2003,44,707
2003,45,706
2003,46,642
2003,47,740
2003,48,769
2003,49,807
2003,50,1000
2003,51,773
2003,52,870
2003,53,870
2003,54,870
2003,55,777
2003,56,555
2003,57,557
2003,58,557
2003,59,452
2003,60,452
2003,61,452
2003,62,402
2003,63,238
2003,64,273
2003,65,240
2003,66,303
2003,67,336
2003,68,370
2003,69,276
2003,70,150
2003,71,243
2003,72,374
2003,73,407
2003,74,472
2003,75,863
2003,76,896
2003,77,765
2003,78,863
2003,79,765
2003,80,830
2004,41,702
2004,42,444
2004,43,634
2004,44,667
2004,45,763
2004,46,832
2004,47,733
2004,48,765
2004,49,700
2004,50,444
2004,51,701
2004,52,442
2004,53,637
2004,54,505
2004,55,409
2004,56,378
2004,57,343
2004,58,344
2004,59,505
2004,60,535
2004,61,540
2004,62,537
2004,63,537
2004,64,537
2004,65,537
2004,66,537
2004,67,575
2004,68,575
2004,69,540
2004,70,574
2004,71,306
2004,72,368
2004,73,276
2004,74,277
2004,75,169
2004,76,237
2004,77,271
2004,78,238
2004,79,271
2004,80,305
2005,41,263
2005,42,264
2005,43,200
2005,44,200
2005,45,264
2005,46,264
2005,47,391
2005,48,264
2005,49,233
2005,50,233
2005,51,233
2005,52,265
2005,53,167
2005,54,200
2005,55,391
2005,56,391
2005,57,391
2005,58,265
2005,59,265
2005,60,391
2005,61,263
2005,62,327
2005,63,391
2005,64,361
2005,65,391
2005,66,391
2005,67,391
2005,68,391
2005,69,200
2005,70,200
2005,71,391
2005,72,391
2005,73,391
2005,74,264
2005,75,265
2005,76,391
2005,77,361
2005,78,391
2005,79,134
2005,80,134
2006,41,48
2006,42,81
2006,43,109
2006,44,204
2006,45,81
2006,46,112
2006,47,208
2006,48,303
2006,49,240
2006,50,271
2006,51,299
2006,52,236
2006,53,173
2006,54,104
2006,55,103
2006,56,108
2006,57,72
2006,58,103
2006,59,309
2006,60,152
2006,61,112
2006,62,112
2006,63,109
2006,64,79
2006,65,78
2006,66,16
2006,67,74
2006,68,235
2006,69,137
2006,70,236
2006,71,375
2006,72,376
2006,73,305
2006,74,403
2006,75,296
2006,76,297
2006,77,265
2006,78,173
2006,79,173
2006,80,134
2007,41,102
2007,42,235
2007,43,70
2007,44,109
2007,45,109
2007,46,109
2007,47,236
2007,48,141
2007,49,40
2007,50,165
2007,51,198
2007,52,137
2007,53,103
2007,54,205
2007,55,137
2007,56,136
2007,57,71
2007,58,170
2007,59,235
2007,60,235
2007,61,135
2007,62,199
2007,63,199
2007,64,231
2007,65,201
2007,66,265
2007,67,395
2007,68,330
2007,69,201
2007,70,428
2007,71,422
2007,72,521
2007,73,522
2007,74,522
2007,75,425
2007,76,521
2007,77,523
2007,78,424
2007,79,456
2007,80,264
2008,41,473
2008,42,505
2008,43,280
2008,44,598
2008,45,533
2008,46,344
2008,47,441
2008,48,407
2008,49,469
2008,50,375
2008,51,406
2008,52,438
2008,53,470
2008,54,469
2008,55,435
2008,56,438
2008,57,471
2008,58,470
2008,59,437
2008,60,437
2008,61,475
2008,62,409
2008,63,84
2008,64,248
2008,65,348
2008,66,316
2008,67,351
2008,68,351
2008,69,315
2008,70,348
2008,71,281
2008,72,344
2008,73,409
2008,74,470
2008,75,438
2008,76,469
2008,77,467
2008,78,469
2008,79,405
2008,80,406
2009,41,438
2009,42,376
2009,43,304
2009,44,309
2009,45,215
2009,46,888
2009,47,825
2009,48,348
2009,49,348
2009,50,377
2009,51,377
2009,52,84
2009,53,281
2009,54,217
2009,55,122
2009,56,183
2009,57,247
2009,58,183
2009,59,153
2009,60,280
2009,61,438
2009,62,344
2009,63,182
2009,64,216
2009,65,182
2009,66,150
2009,67,117
2009,68,153
2009,69,149
2009,70,246
2009,71,153
2009,72,185
2009,73,91
2009,74,217
2009,75,92
2009,76,58
2009,77,93
2009,78,378
2009,79,184
2009,80,237
2010,41,154
2010,42,247
2010,43,249
2010,44,441
2010,45,249
2010,46,216
2010,47,122
2010,48,60
2010,49,28
2010,50,125
2010,51,125
2010,52,28
2010,53,59
2010,54,94
2010,55,93
2010,56,32
2010,57,153
2010,58,153
2010,59,247
2010,60,154
2010,61,154
2010,62,185
2010,63,94
2010,64,94
2010,65,92
2010,66,95
2010,67,346
2010,68,153
2010,69,153
2010,70,247
2010,71,247
2010,72,247
2010,73,247
2010,74,247
2010,75,153
2010,76,122
2010,77,122
2010,78,122
2010,79,122
2010,80,122
2011,41,236
2011,42,138
2011,43,138
2011,44,137
2011,45,276
2011,46,438
2011,47,473
2011,48,374
2011,49,430
2011,50,423
2011,51,363
2011,52,271
2011,53,137
2011,54,199
2011,55,299
2011,56,236
2011,57,306
2011,58,561
2011,59,493
2011,60,430
2011,61,170
2011,62,170
2011,63,71
2011,64,195
2011,65,2
2011,66,101
2011,67,356
2011,68,166
2011,69,356
2011,70,289
2011,71,293
2011,72,390
2011,73,291
2011,74,257
2011,75,257
2011,76,289
2011,77,354
2011,78,385
2011,79,385
2011,80,289
2012,41,315
2012,42,218
2012,43,315
2012,44,250
2012,45,218
2012,46,218
2012,47,188
2012,48,251
2012,49,283
2012,50,218
2012,51,190
2012,52,223
2012,53,256
2012,54,316
2012,55,316
2012,56,255
2012,57,255
2012,58,346
2012,59,188
2012,60,218
2012,61,284
2012,62,283
2012,63,250
2012,64,250
2012,65,283
2012,66,218
2012,67,250
2012,68,249
2012,69,187
2012,70,190
2012,71,287
2012,72,256
2012,73,223
2012,74,222
2012,75,316
2012,76,315
2012,77,156
2012,78,346
2012,79,346
2012,80,218
2013,41,268
2013,42,395
2013,43,367
2013,44,337
2013,45,402
2013,46,246
2013,47,246
2013,48,249
2013,49,250
2013,50,283
2013,51,218
2013,52,22
2013,53,118
2013,54,118
2013,55,54
2013,56,54
2013,57,151
2013,58,151
2013,59,95
2013,60,91
2013,61,172
2013,62,205
2013,63,169
2013,64,137
2013,65,101
2013,66,33
2013,67,35
2013,68,33
2013,69,35
2013,70,34
2013,71,35
2013,72,35
2013,73,101
2013,74,102
2013,75,304
2013,76,303
2013,77,277
2013,78,310
2013,79,310
2013,80,435
2014,41,103
2014,42,267
2014,43,203
2014,44,236
2014,45,171
2014,46,240
2014,47,237
2014,48,304
2014,49,237
2014,50,37
2014,51,37
2014,52,37
2014,53,37
2014,54,299
2014,55,299
2014,56,299
2014,57,299
2014,58,236
2014,59,299
2014,60,236
2014,61,170
2014,62,238
2014,63,202
2014,64,169
2014,65,170
2014,66,204
2014,67,267
2014,68,331
2014,69,202
2014,70,267
2014,71,202
2014,72,202
2014,73,299
2014,74,240
2014,75,240
2014,76,203
2014,77,237
2014,78,170
2014,79,170
2014,80,170
2015,41,232
2015,42,289
2015,43,449
2015,44,290
2015,45,323
2015,46,290
2015,47,290
2015,48,257
2015,49,289
2015,50,227
2015,51,131
2015,52,2
2015,53,99
2015,54,195
2015,55,161
2015,56,385
2015,57,227
2015,58,323
