pse_id,time_id,reg_id
2001,41,396
2001,42,135
2001,43,263
2001,44,325
2001,45,324
2001,46,777
2001,47,809
2001,48,812
2001,49,874
2001,50,966
2001,51,809
2001,52,745
2001,53,400
2001,54,391
2001,55,423
2001,56,584
2001,57,679
2001,58,810
2001,59,711
2001,60,679
2001,61,259
2001,62,163
2001,63,289
2001,64,359
2001,65,745
2001,66,391
2001,67,393
2001,68,395
2001,69,395
2001,70,392
2001,71,431
2001,72,428
2001,73,289
2001,74,289
2001,75,289
2001,76,323
2001,77,423
2001,78,552
2001,79,584
2001,80,586
2002,41,440
2002,42,245
2002,43,114
2002,44,81
2002,45,145
2002,46,147
2002,47,149
2002,48,146
2002,49,150
2002,50,52
2002,51,52
2002,52,150
2002,53,247
2002,54,90
2002,55,52
2002,56,22
2002,57,54
2002,58,113
2002,59,150
2002,60,183
2002,61,375
2002,62,440
2002,63,150
2002,64,183
2002,65,244
2002,66,150
2002,67,111
2002,68,111
2002,69,144
2002,70,179
2002,71,113
2002,72,111
2002,73,210
2002,74,146
2002,75,144
2002,76,112
2002,77,143
2002,78,147
2002,79,141
2002,80,204
2003,41,440
2003,42,244
2003,43,185
2003,44,63
2003,45,94
2003,46,95
2003,47,93
2003,48,157
2003,49,345
2003,50,286
2003,51,441
2003,52,375
2003,53,279
2003,54,343
2003,55,278
2003,56,311
2003,57,315
2003,58,316
2003,59,288
2003,60,254
2003,61,566
2003,62,597
2003,63,505
2003,64,468
2003,65,535
2003,66,378
2003,67,505
2003,68,409
2003,69,535
2003,70,471
2003,71,503
2003,72,408
2003,73,472
2003,74,438
2003,75,472
2003,76,466
2003,77,438
2003,78,471
2003,79,440
2003,80,409
2004,41,815
2004,42,648
2004,43,773
2004,44,773
2004,45,898
2004,46,897
2004,47,898
2004,48,929
2004,49,929
2004,50,929
2004,51,898
2004,52,898
2004,53,898
2004,54,898
2004,55,897
2004,56,898
2004,57,897
2004,58,897
2004,59,898
2004,60,898
2004,61,650
2004,62,878
2004,63,647
2004,64,617
2004,65,555
2004,66,555
2004,67,648
2004,68,678
2004,69,617
2004,70,589
2004,71,559
2004,72,647
2004,73,609
2004,74,614
2004,75,609
2004,76,548
2004,77,548
2004,78,611
2004,79,646
2004,80,613
2005,41,204
2005,42,331
2005,43,107
2005,44,108
2005,45,106
2005,46,106
2005,47,107
2005,48,75
2005,49,77
2005,50,44
2005,51,51
2005,52,115
2005,53,113
2005,54,211
2005,55,211
2005,56,311
2005,57,311
2005,58,122
2005,59,91
2005,60,59
2005,61,11
2005,62,236
2005,63,75
2005,64,44
2005,65,44
2005,66,75
2005,67,77
2005,68,36
2005,69,75
2005,70,74
2005,71,73
2005,72,74
2005,73,42
2005,74,42
2005,75,42
2005,76,43
2005,77,178
2005,78,146
2005,79,274
2005,80,274
2006,41,384
2006,42,254
2006,43,311
2006,44,374
2006,45,378
2006,46,313
2006,47,255
2006,48,284
2006,49,279
2006,50,313
2006,51,474
2006,52,280
2006,53,117
2006,54,182
2006,55,209
2006,56,77
2006,57,363
2006,58,172
2006,59,299
2006,60,271
2006,61,373
2006,62,51
2006,63,442
2006,64,375
2006,65,406
2006,66,469
2006,67,467
2006,68,429
2006,69,432
2006,70,430
2006,71,390
2006,72,455
2006,73,681
2006,74,358
2006,75,450
2006,76,450
2006,77,450
2006,78,391
2006,79,393
2006,80,328
2007,41,579
2007,42,612
2007,43,513
2007,44,356
2007,45,425
2007,46,386
2007,47,513
2007,48,356
2007,49,290
2007,50,356
2007,51,326
2007,52,268
2007,53,363
2007,54,390
2007,55,389
2007,56,580
2007,57,357
2007,58,389
2007,59,488
2007,60,679
2007,61,228
2007,62,611
2007,63,421
2007,64,322
2007,65,391
2007,66,809
2007,67,809
2007,68,809
2007,69,711
2007,70,873
2007,71,997
2007,72,809
2007,73,738
2007,74,706
2007,75,706
2007,76,616
2007,77,528
2007,78,530
2007,79,591
2007,80,591
2008,41,344
2008,42,500
2008,43,409
2008,44,378
2008,45,346
2008,46,285
2008,47,52
2008,48,23
2008,49,178
2008,50,441
2008,51,441
2008,52,535
2008,53,661
2008,54,567
2008,55,630
2008,56,755
2008,57,787
2008,58,756
2008,59,789
2008,60,758
2008,61,625
2008,62,625
2008,63,826
2008,64,789
2008,65,826
2008,66,816
2008,67,879
2008,68,690
2008,69,788
2008,70,783
2008,71,783
2008,72,781
2008,73,783
2008,74,815
2008,75,782
2008,76,815
2008,77,812
2008,78,873
2008,79,808
2008,80,809
2009,41,440
2009,42,464
2009,43,451
2009,44,450
2009,45,580
2009,46,385
2009,47,322
2009,48,36
2009,49,7
2009,50,100
2009,51,132
2009,52,164
2009,53,323
2009,54,164
2009,55,100
2009,56,101
2009,57,100
2009,58,164
2009,59,100
2009,60,100
2009,61,7
2009,62,8
2009,63,66
2009,64,37
2009,65,4
2009,66,4
2009,67,69
2009,68,68
2009,69,99
2009,70,39
2009,71,137
2009,72,72
2009,73,39
2009,74,41
2009,75,74
2009,76,36
2009,77,162
2009,78,7
2009,79,7
2009,80,162
2010,41,79
2010,42,47
2010,43,52
2010,44,52
2010,45,117
2010,46,182
2010,47,313
2010,48,409
2010,49,409
2010,50,606
2010,51,672
2010,52,508
2010,53,510
2010,54,608
2010,55,542
2010,56,477
2010,57,410
2010,58,508
2010,59,510
2010,60,640
2010,61,243
2010,62,88
2010,63,147
2010,64,148
2010,65,52
2010,66,215
2010,67,51
2010,68,145
2010,69,20
2010,70,409
2010,71,145
2010,72,155
2010,73,52
2010,74,313
2010,75,409
2010,76,575
2010,77,377
2010,78,444
2010,79,474
2010,80,574
2011,41,499
2011,42,572
2011,43,535
2011,44,564
2011,45,788
2011,46,757
2011,47,1007
2011,48,908
2011,49,1001
2011,50,973
2011,51,787
2011,52,660
2011,53,911
2011,54,880
2011,55,878
2011,56,973
2011,57,848
2011,58,661
2011,59,755
2011,60,567
2011,61,569
2011,62,601
2011,63,473
2011,64,475
2011,65,607
2011,66,473
2011,67,537
2011,68,603
2011,69,604
2011,70,604
2011,71,445
2011,72,410
2011,73,478
2011,74,443
2011,75,412
2011,76,350
2011,77,381
2011,78,248
2011,79,85
2011,80,54
2012,41,398
2012,42,202
2012,43,361
2012,44,392
2012,45,391
2012,46,367
