pse_id,time_id,reg_id
2001,41,*
2001,42,*
2001,43,143
2001,44,175
2001,45,176
2001,46,238
2001,47,174
2001,48,239
2001,49,80
2001,50,106
2001,51,267
2001,52,304
2001,53,106
2001,54,171
2001,55,208
2001,56,144
2001,57,241
2001,58,212
2001,59,180
2001,60,212
2001,61,*
2001,62,*
2001,63,243
2001,64,211
2001,65,214
2001,66,211
2001,67,212
2001,68,504
2001,69,473
2001,70,536
2001,71,506
2001,72,633
2001,73,604
2001,74,668
2001,75,605
2001,76,671
2001,77,636
2001,78,571
2001,79,604
2001,80,670
2002,41,*
2002,42,*
2002,43,375
2002,44,409
2002,45,544
2002,46,510
2002,47,410
2002,48,540
2002,49,606
2002,50,542
2002,51,344
2002,52,343
2002,53,542
2002,54,639
2002,55,442
2002,56,444
2002,57,475
2002,58,608
2002,59,377
2002,60,345
2002,61,*
2002,62,*
2002,63,701
2002,64,699
2002,65,634
2002,66,602
2002,67,279
2002,68,288
2002,69,380
2002,70,383
2002,71,381
2002,72,347
2002,73,249
2002,74,53
2002,75,310
2002,76,311
2002,77,249
2002,78,347
2002,79,312
2002,80,313
2003,41,*
2003,42,*
2003,43,731
2003,44,791
2003,45,823
2003,46,887
2003,47,1012
2003,48,889
2003,49,1015
2003,50,919
2003,51,985
2003,52,952
2003,53,1015
2003,54,857
2003,55,952
2003,56,1014
2003,57,1012
2003,58,1011
2003,59,1012
2003,60,1014
2003,61,*
2003,62,*
2003,63,697
2003,64,635
2003,65,604
2003,66,669
2003,67,603
2003,68,669
2003,69,639
2003,70,672
2003,71,640
2003,72,640
2003,73,734
2003,74,704
2003,75,574
2003,76,636
2003,77,636
2003,78,669
2003,79,573
2003,80,541
2004,41,*
2004,42,*
2004,43,777
2004,44,842
2004,45,850
2004,46,882
2004,47,817
2004,48,941
2004,49,879
2004,50,1007
2004,51,778
2004,52,682
2004,53,618
2004,54,720
2004,55,752
2004,56,718
2004,57,778
2004,58,841
2004,59,780
2004,60,752
2004,61,*
2004,62,*
2004,63,610
2004,64,678
2004,65,609
2004,66,643
2004,67,578
2004,68,580
2004,69,645
2004,70,579
2004,71,674
2004,72,419
2004,73,356
2004,74,421
2004,75,420
2004,76,521
2004,77,873
2004,78,680
2004,79,775
2004,80,1000
2005,41,*
2005,42,*
2005,43,653
2005,44,524
2005,45,594
2005,46,818
2005,47,914
2005,48,786
2005,49,756
2005,50,789
2005,51,756
2005,52,789
2005,53,819
2005,54,788
2005,55,722
2005,56,985
2005,57,792
2005,58,700
2005,59,474
2005,60,377
2005,61,*
2005,62,*
2005,63,589
2005,64,587
2005,65,654
2005,66,525
2005,67,525
2005,68,526
2005,69,492
2005,70,362
2005,71,273
2005,72,339
2005,73,265
2005,74,269
2005,75,72
2005,76,110
2005,77,50
2005,78,79
2005,79,175
2005,80,177
2006,41,*
2006,42,*
2006,43,329
2006,44,394
2006,45,395
2006,46,270
2006,47,104
2006,48,303
2006,49,170
2006,50,107
2006,51,270
2006,52,306
2006,53,336
2006,54,502
2006,55,438
2006,56,473
2006,57,440
2006,58,473
2006,59,535
2006,60,569
2006,61,*
2006,62,*
2006,63,421
2006,64,422
2006,65,425
2006,66,401
2006,67,470
2006,68,441
2006,69,407
2006,70,596
2006,71,407
2006,72,102
2006,73,3
2006,74,34
2006,75,134
2006,76,37
2006,77,103
2006,78,102
2006,79,67
2006,80,166
2007,41,*
2007,42,*
2007,43,309
2007,44,248
2007,45,151
2007,46,314
2007,47,214
2007,48,116
2007,49,117
2007,50,53
2007,51,85
2007,52,149
2007,53,246
2007,54,116
2007,55,181
2007,56,248
2007,57,50
2007,58,143
2007,59,37
2007,60,270
2007,61,*
2007,62,*
2007,63,136
2007,64,237
2007,65,392
2007,66,171
2007,67,136
2007,68,73
2007,69,167
2007,70,235
2007,71,362
2007,72,459
2007,73,170
2007,74,1
2007,75,69
2007,76,34
2007,77,133
2007,78,169
2007,79,235
2007,80,169
2008,41,*
2008,42,*
2008,43,130
2008,44,193
2008,45,35
2008,46,258
2008,47,291
2008,48,385
2008,49,385
2008,50,98
2008,51,260
2008,52,258
2008,53,225
2008,54,291
2008,55,257
2008,56,259
2008,57,290
2008,58,324
2008,59,324
