pse_id,time_id,reg_id
2001,41,207
2001,42,330
2001,43,203
2001,44,330
2001,45,330
2001,46,207
2001,47,207
2001,48,203
2001,49,427
2001,50,714
2001,51,422
2001,52,430
2001,53,422
2001,54,551
2001,55,551
2001,56,519
2001,57,519
2001,58,554
2001,59,586
2001,60,715
2001,61,43
2001,62,43
2001,63,175
2001,64,299
2001,65,331
2001,66,426
2001,67,455
2001,68,423
2001,69,587
2001,70,587
2001,71,586
2001,72,555
2001,73,551
2001,74,551
2001,75,422
2001,76,422
2001,77,579
2001,78,679
2001,79,450
2001,80,450
2002,41,310
2002,42,338
2002,43,182
2002,44,338
2002,45,338
2002,46,170
2002,47,207
2002,48,70
2002,49,203
2002,50,439
2002,51,438
2002,52,343
2002,53,343
2002,54,311
2002,55,438
2002,56,303
2002,57,303
2002,58,70
2002,59,422
2002,60,454
2002,61,311
2002,62,311
2002,63,86
2002,64,86
2002,65,87
2002,66,183
2002,67,119
2002,68,182
2002,69,87
2002,70,87
2002,71,182
2002,72,214
2002,73,82
2002,74,346
2002,75,346
2002,76,58
2002,77,58
2002,78,215
2002,79,343
2002,80,311
2003,41,691
2003,42,566
2003,43,430
2003,44,458
2003,45,438
2003,46,434
2003,47,563
2003,48,567
2003,49,599
2003,50,563
2003,51,599
2003,52,470
2003,53,426
2003,54,434
2003,55,559
2003,56,434
2003,57,562
2003,58,1
2003,59,474
2003,60,438
2003,61,690
2003,62,850
2003,63,658
2003,64,599
2003,65,562
2003,66,462
2003,67,563
2003,68,563
2003,69,562
2003,70,438
2003,71,438
2003,72,470
2003,73,567
2003,74,311
2003,75,182
2003,76,214
2003,77,311
2003,78,215
2003,79,346
2003,80,439
2004,41,551
2004,42,678
2004,43,579
2004,44,579
2004,45,579
2004,46,679
2004,47,579
2004,48,579
2004,49,551
2004,50,423
2004,51,551
2004,52,679
2004,53,714
2004,54,455
2004,55,454
2004,56,423
2004,57,422
2004,58,455
2004,59,550
2004,60,551
2004,61,422
2004,62,294
2004,63,423
2004,64,326
2004,65,294
2004,66,295
2004,67,455
2004,68,679
2004,69,422
2004,70,454
2004,71,426
2004,72,426
2004,73,459
2004,74,427
2004,75,426
2004,76,426
2004,77,714
2004,78,714
2004,79,166
2004,80,295
2005,41,322
2005,42,166
2005,43,166
2005,44,70
2005,45,35
2005,46,35
2005,47,38
2005,48,70
2005,49,203
2005,50,338
2005,51,310
2005,52,343
2005,53,422
2005,54,295
2005,55,194
2005,56,290
2005,57,38
2005,58,35
2005,59,34
2005,60,70
2005,61,162
2005,62,35
2005,63,706
2005,64,579
2005,65,551
2005,66,551
2005,67,554
2005,68,559
2005,69,562
2005,70,562
2005,71,599
2005,72,563
2005,73,563
2005,74,563
2005,75,562
2005,76,590
2005,77,562
2005,78,594
2005,79,567
2005,80,566
2006,41,474
2006,42,475
2006,43,474
2006,44,475
2006,45,475
2006,46,51
2006,47,182
2006,48,182
2006,49,182
2006,50,218
2006,51,215
2006,52,94
2006,53,95
2006,54,95
2006,55,94
2006,56,94
2006,57,58
2006,58,58
2006,59,214
2006,60,182
2006,61,1
2006,62,1
2006,63,606
2006,64,1
2006,65,607
2006,66,603
2006,67,606
2006,68,1
2006,69,1
2006,70,479
2006,71,474
2006,72,1
2006,73,474
2006,74,1
2006,75,1
2006,76,310
2006,77,1
2006,78,1
2006,79,1
2006,80,1
2007,41,183
2007,42,50
2007,43,47
2007,44,207
2007,45,330
2007,46,303
2007,47,331
2007,48,203
2007,49,303
2007,50,203
2007,51,38
2007,52,70
2007,53,203
2007,54,203
2007,55,171
2007,56,295
2007,57,166
2007,58,166
2007,59,167
2007,60,70
2007,61,183
2007,62,214
2007,63,210
2007,64,210
2007,65,178
2007,66,79
2007,67,46
2007,68,42
2007,69,42
2007,70,203
2007,71,202
2007,72,207
2007,73,302
2007,74,203
2007,75,171
2007,76,303
2007,77,202
2007,78,170
2007,79,207
2007,80,38
2008,41,58
2008,42,222
2008,43,223
2008,44,218
2008,45,219
2008,46,219
2008,47,219
2008,48,219
2008,49,219
2008,50,218
2008,51,219
2008,52,94
2008,53,95
2008,54,214
2008,55,183
2008,56,58
2008,57,58
2008,58,58
2008,59,58
2008,60,58
2008,61,94
2008,62,1
2008,63,58
2008,64,94
2008,65,182
2008,66,219
2008,67,182
2008,68,219
2008,69,182
2008,70,58
2008,71,58
2008,72,90
2008,73,58
2008,74,90
2008,75,94
2008,76,58
2008,77,218
2008,78,58
2008,79,58
2008,80,58
2009,41,171
2009,42,310
2009,43,439
2009,44,439
2009,45,475
2009,46,311
2009,47,475
2009,48,343
2009,49,438
2009,50,310
2009,51,434
2009,52,467
2009,53,434
2009,54,439
2009,55,434
2009,56,434
2009,57,462
2009,58,303
2009,59,427
2009,60,303
2009,61,171
2009,62,38
2009,63,35
2009,64,71
2009,65,162
2009,66,162
2009,67,162
2009,68,166
2009,69,162
2009,70,162
2009,71,202
2009,72,299
2009,73,203
2009,74,427
2009,75,466
2009,76,434
2009,77,423
2009,78,551
2009,79,715
2009,80,587
2010,41,178
2010,42,338
2010,43,303
2010,44,303
2010,45,302
2010,46,303
2010,47,303
2010,48,302
2010,49,303
2010,50,302
2010,51,50
2010,52,50
2010,53,51
2010,54,50
2010,55,47
2010,56,82
