pse_id,time_id,reg_id
2001,41,628
2001,42,562
2001,43,660
2001,44,599
2001,45,344
2001,46,408
2001,47,346
2001,48,405
2001,49,498
2001,50,426
2001,51,422
2001,52,426
2001,53,426
2001,54,385
2001,55,419
2001,56,483
2001,57,451
2001,58,385
2001,59,481
2001,60,421
2001,61,628
2001,62,564
2001,63,688
2001,64,595
2001,65,533
2001,66,724
2001,67,756
2001,68,724
2001,69,942
2001,70,820
2001,71,820
2001,72,756
2001,73,791
2001,74,952
2001,75,1016
2001,76,692
2001,77,598
2001,78,628
2001,79,628
2001,80,628
2002,41,161
2002,42,166
2002,43,161
2002,44,165
2002,45,165
2002,46,132
2002,47,165
2002,48,161
2002,49,103
2002,50,103
2002,51,169
2002,52,166
2002,53,101
2002,54,164
2002,55,168
2002,56,198
2002,57,132
2002,58,167
2002,59,164
2002,60,199
2002,61,165
2002,62,164
2002,63,101
2002,64,101
2002,65,167
2002,66,167
2002,67,134
2002,68,71
2002,69,71
2002,70,40
2002,71,40
2002,72,167
2002,73,134
2002,74,133
2002,75,68
2002,76,133
2002,77,199
2002,78,136
2002,79,132
2002,80,169
2003,41,424
2003,42,395
2003,43,461
2003,44,423
2003,45,485
2003,46,519
2003,47,391
2003,48,201
2003,49,233
2003,50,233
2003,51,233
2003,52,201
2003,53,390
2003,54,289
2003,55,323
2003,56,423
2003,57,545
2003,58,426
2003,59,499
2003,60,425
2003,61,451
2003,62,610
2003,63,642
2003,64,769
2003,65,738
2003,66,737
2003,67,737
2003,68,737
2003,69,545
2003,70,289
2003,71,390
2003,72,424
2003,73,649
2003,74,778
2003,75,779
2003,76,654
2003,77,717
2003,78,741
2003,79,577
2003,80,481
2004,41,468
2004,42,410
2004,43,474
2004,44,245
2004,45,246
2004,46,271
2004,47,276
2004,48,342
2004,49,306
2004,50,277
2004,51,395
2004,52,394
2004,53,425
2004,54,391
2004,55,389
2004,56,388
2004,57,290
2004,58,487
2004,59,429
2004,60,395
2004,61,402
2004,62,468
2004,63,466
2004,64,423
2004,65,429
2004,66,235
2004,67,267
2004,68,142
2004,69,211
2004,70,149
2004,71,84
2004,72,52
2004,73,85
2004,74,149
2004,75,281
2004,76,281
2004,77,249
2004,78,218
2004,79,154
2004,80,52
2005,41,233
2005,42,330
2005,43,363
2005,44,362
2005,45,394
2005,46,426
2005,47,428
2005,48,395
2005,49,461
2005,50,431
2005,51,428
2005,52,431
2005,53,331
2005,54,331
2005,55,331
2005,56,331
2005,57,331
2005,58,395
2005,59,393
2005,60,395
2005,61,233
2005,62,233
2005,63,265
2005,64,296
2005,65,265
2005,66,297
2005,67,297
2005,68,233
2005,69,202
2005,70,233
2005,71,233
2005,72,233
2005,73,297
2005,74,265
2005,75,265
2005,76,362
2005,77,390
2005,78,396
2005,79,396
2005,80,424
2006,41,402
2006,42,243
2006,43,335
2006,44,454
2006,45,610
2006,46,610
2006,47,609
2006,48,577
2006,49,740
2006,50,483
2006,51,486
2006,52,484
2006,53,808
2006,54,808
2006,55,745
2006,56,616
2006,57,424
2006,58,423
2006,59,359
2006,60,649
2006,61,428
2006,62,432
2006,63,432
2006,64,534
2006,65,504
2006,66,179
2006,67,307
2006,68,238
2006,69,137
2006,70,3
2006,71,2
2006,72,36
2006,73,38
2006,74,39
2006,75,278
2006,76,344
2006,77,345
2006,78,345
2006,79,247
2006,80,51
2007,41,596
2007,42,848
2007,43,942
2007,44,628
2007,45,755
2007,46,628
2007,47,1001
2007,48,942
2007,49,974
2007,50,817
2007,51,662
2007,52,564
2007,53,468
2007,54,469
2007,55,630
2007,56,904
2007,57,782
2007,58,469
2007,59,431
2007,60,470
2007,61,354
2007,62,354
2007,63,417
2007,64,259
2007,65,291
2007,66,357
2007,67,388
2007,68,388
2007,69,388
2007,70,431
2007,71,424
2007,72,259
2007,73,389
2007,74,389
2007,75,425
2007,76,493
2007,77,461
2007,78,428
2007,79,420
2007,80,470
2008,41,141
2008,42,78
2008,43,137
2008,44,69
2008,45,69
2008,46,137
2008,47,307
2008,48,343
2008,49,406
2008,50,501
2008,51,438
2008,52,532
2008,53,374
2008,54,431
2008,55,439
2008,56,275
2008,57,305
2008,58,309
2008,59,342
2008,60,345
2008,61,138
2008,62,36
2008,63,37
2008,64,104
2008,65,306
2008,66,36
2008,67,2
2008,68,237
2008,69,306
2008,70,275
2008,71,305
2008,72,104
2008,73,103
2008,74,40
2008,75,71
2008,76,200
2008,77,166
2008,78,165
2008,79,271
2008,80,168
2009,41,273
2009,42,143
2009,43,143
2009,44,237
2009,45,181
2009,46,209
2009,47,209
2009,48,202
