user_id,time_id,reg_id
1,1,391
1,2,392
1,3,365
1,4,335
1,5,211
1,6,52
1,7,245
1,8,247
1,9,247
1,10,246
1,11,343
1,12,533
1,13,477
1,14,470
1,15,434
1,16,374
1,17,503
1,18,476
1,19,470
1,20,568
1,21,389
1,22,323
1,23,357
1,24,390
1,25,163
1,26,356
1,27,323
1,28,289
1,29,356
1,30,389
1,31,257
1,32,257
1,33,290
1,34,289
1,35,357
1,36,322
1,37,391
1,38,391
1,39,391
1,40,391
2,1,423
2,2,356
2,3,323
2,4,67
2,5,2
2,6,36
2,7,162
2,8,2
2,9,3
2,10,131
2,11,131
2,12,195
2,13,162
2,14,67
2,15,390
2,16,390
2,17,391
2,18,299
2,19,366
2,20,391
2,21,488
2,22,745
2,23,552
2,24,616
2,25,423
2,26,449
2,27,481
2,28,356
2,29,385
2,30,67
2,31,131
2,32,67
2,33,291
2,34,37
2,35,3
2,36,36
2,37,68
2,38,195
2,39,259
2,40,100
3,1,481
3,2,806
3,3,808
3,4,740
3,5,740
3,6,743
3,7,675
3,8,738
3,9,769
3,10,610
3,11,737
3,12,677
3,13,676
3,14,738
3,15,805
3,16,738
3,17,577
3,18,675
3,19,578
3,20,481
3,21,394
3,22,362
3,23,396
3,24,338
3,25,430
3,26,227
3,27,67
3,28,3
3,29,102
3,30,358
3,31,295
3,32,134
3,33,199
3,34,231
3,35,134
3,36,327
3,37,431
3,38,368
3,39,336
3,40,368
4,1,131
4,2,72
4,3,73
4,4,110
4,5,298
4,6,238
4,7,277
4,8,215
4,9,277
4,10,36
4,11,72
4,12,103
4,13,101
4,14,101
4,15,101
4,16,166
4,17,165
4,18,100
4,19,227
4,20,259
4,21,36
4,22,67
4,23,40
4,24,71
4,25,71
4,26,100
4,27,5
4,28,101
4,29,71
4,30,135
4,31,167
4,32,101
4,33,2
4,34,72
4,35,204
4,36,170
4,37,203
4,38,202
4,39,203
4,40,108
5,1,745
5,2,470
5,3,305
5,4,306
5,5,369
5,6,337
5,7,394
5,8,275
5,9,602
5,10,541
5,11,476
5,12,537
5,13,533
5,14,441
5,15,638
5,16,540
5,17,443
5,18,640
5,19,640
5,20,731
5,21,488
5,22,649
5,23,587
5,24,650
5,25,587
5,26,617
5,27,613
5,28,513
5,29,738
5,30,678
5,31,610
5,32,390
5,33,488
5,34,681
5,35,649
5,36,557
5,37,528
5,38,531
5,39,529
5,40,592
6,1,567
6,2,536
6,3,632
6,4,632
6,5,536
6,6,536
6,7,536
6,8,597
6,9,601
6,10,600
6,11,602
6,12,607
6,13,607
6,14,410
6,15,320
6,16,384
6,17,315
6,18,313
6,19,536
6,20,536
6,21,536
6,22,313
6,23,216
6,24,215
6,25,314
6,26,344
6,27,216
6,28,281
6,29,279
6,30,343
6,31,344
6,32,344
6,33,255
6,34,224
6,35,189
6,36,219
6,37,251
6,38,315
6,39,415
6,40,379
7,1,501
7,2,470
7,3,402
7,4,425
7,5,426
7,6,470
7,7,533
7,8,537
7,9,438
7,10,476
7,11,52
7,12,149
7,13,117
7,14,183
7,15,183
7,16,85
7,17,409
7,18,312
7,19,476
7,20,471
7,21,598
7,22,433
7,23,436
7,24,438
7,25,471
7,26,374
7,27,505
7,28,312
7,29,343
7,30,441
7,31,505
7,32,406
7,33,478
7,34,480
7,35,480
7,36,307
7,37,375
7,38,345
7,39,535
7,40,568
8,1,153
8,2,29
8,3,92
8,4,90
8,5,60
8,6,90
8,7,95
8,8,94
8,9,94
8,10,183
8,11,185
8,12,152
8,13,122
8,14,91
8,15,184
8,16,153
8,17,153
8,18,153
8,19,153
8,20,153
8,21,122
8,22,184
8,23,184
8,24,283
8,25,156
8,26,287
8,27,318
8,28,286
8,29,409
8,30,316
8,31,307
8,32,277
8,33,154
8,34,93
8,35,153
8,36,153
8,37,153
8,38,153
8,39,153
8,40,153
9,1,71
9,2,40
9,3,40
9,4,71
9,5,170
9,6,168
9,7,108
9,8,143
9,9,48
9,10,16
9,11,80
9,12,78
9,13,45
9,14,45
9,15,44
9,16,76
9,17,44
9,18,43
9,19,44
9,20,108
9,21,108
9,22,171
9,23,73
9,24,111
9,25,146
9,26,50
9,27,205
9,28,211
9,29,304
9,30,275
9,31,277
9,32,277
9,33,138
9,34,143
9,35,143
9,36,211
9,37,309
9,38,247
9,39,346
9,40,52
10,1,430
10,2,354
10,3,451
10,4,450
10,5,451
10,6,450
10,7,450
10,8,484
10,9,420
10,10,356
10,11,259
10,12,1
10,13,35
10,14,37
10,15,37
10,16,98
10,17,259
10,18,390
10,19,395
10,20,335
10,21,367
10,22,393
10,23,745
10,24,936
10,25,838
10,26,838
10,27,966
10,28,868
10,29,898
10,30,899
10,31,898
10,32,868
10,33,931
10,34,837
10,35,935
10,36,998
10,37,998
10,38,905
10,39,773
10,40,808
11,1,647
11,2,456
11,3,423
11,4,327
11,5,487
11,6,423
11,7,713
11,8,712
11,9,775
11,10,743
11,11,488
11,12,584
11,13,681
11,14,776
11,15,712
11,16,777
11,17,617
11,18,488
11,19,618
11,20,618
11,21,647
11,22,617
11,23,617
11,24,781
11,25,750
11,26,688
11,27,595
11,28,627
11,29,688
11,30,598
11,31,599
11,32,596
11,33,598
11,34,756
11,35,786
11,36,788
11,37,724
11,38,856
11,39,732
11,40,731
12,1,242
12,2,472
12,3,536
12,4,536
12,5,536
12,6,469
12,7,122
12,8,154
12,9,96
12,10,96
12,11,63
12,12,64
12,13,216
12,14,184
12,15,157
12,16,185
12,17,60
12,18,122
12,19,154
12,20,154
12,21,342
12,22,470
12,23,470
12,24,470
12,25,467
12,26,430
12,27,327
12,28,390
12,29,389
12,30,456
12,31,552
12,32,455
12,33,389
12,34,131
12,35,67
12,36,35
12,37,3
12,38,170
12,39,331
12,40,207
13,1,476
13,2,542
13,3,542
13,4,540
13,5,538
13,6,602
13,7,604
13,8,538
13,9,538
13,10,541
13,11,540
13,12,509
13,13,607
13,14,542
13,15,636
13,16,636
13,17,604
13,18,602
13,19,664
13,20,504
13,21,509
13,22,640
13,23,637
13,24,671
13,25,639
13,26,538
13,27,410
13,28,309
13,29,478
13,30,443
13,31,478
13,32,509
13,33,638
13,34,640
13,35,607
13,36,604
13,37,575
13,38,509
13,39,509
13,40,509
14,1,505
14,2,536
14,3,439
14,4,270
14,5,278
14,6,37
14,7,99
14,8,3
14,9,99
14,10,131
14,11,38
14,12,36
14,13,270
14,14,270
14,15,203
14,16,1
14,17,291
14,18,161
14,19,227
14,20,226
14,21,505
14,22,662
14,23,605
14,24,574
14,25,540
14,26,443
14,27,478
14,28,477
14,29,477
14,30,605
14,31,536
14,32,718
14,33,905
14,34,840
14,35,840
14,36,744
14,37,744
14,38,709
14,39,742
14,40,743
15,1,404
15,2,404
15,3,437
15,4,404
15,5,437
15,6,471
15,7,471
15,8,541
15,9,539
15,10,506
15,11,506
15,12,793
15,13,702
15,14,602
15,15,411
15,16,444
15,17,640
15,18,542
15,19,640
15,20,570
15,21,404
15,22,467
15,23,433
15,24,467
15,25,471
15,26,602
15,27,729
15,28,699
15,29,699
15,30,729
15,31,791
15,32,790
15,33,760
15,34,758
15,35,791
15,36,821
15,37,758
15,38,759
15,39,757
15,40,791
16,1,601
16,2,601
16,3,601
16,4,601
16,5,601
16,6,602
16,7,762
16,8,794
16,9,890
16,10,955
16,11,822
16,12,785
16,13,785
16,14,812
16,15,785
16,16,719
16,17,566
16,18,566
16,19,566
16,20,566
16,21,601
16,22,601
16,23,595
16,24,562
16,25,657
16,26,657
16,27,751
16,28,759
16,29,757
16,30,853
16,31,852
16,32,552
16,33,552
16,34,649
16,35,618
16,36,647
16,37,613
16,38,615
16,39,615
16,40,613
17,1,312
17,2,313
17,3,117
17,4,52
17,5,182
17,6,18
17,7,179
17,8,244
17,9,81
17,10,243
17,11,243
17,12,274
17,13,334
17,14,240
17,15,303
17,16,239
17,17,239
17,18,207
17,19,239
