user_id,time_id,reg_id
1,1,99
1,2,3
1,3,3
1,4,99
1,5,3
1,6,3
1,7,3
1,8,3
1,9,3
1,10,37
1,11,66
1,12,66
1,13,2
1,14,5
1,15,70
1,16,131
1,17,70
1,18,70
1,19,70
1,20,70
1,21,99
1,22,67
1,23,5
1,24,6
1,25,36
1,26,70
1,27,2
1,28,2
1,29,2
1,30,66
1,31,2
1,32,2
1,33,67
1,34,36
1,35,36
1,36,131
1,37,5
1,38,69
1,39,69
1,40,36
2,1,116
2,2,180
2,3,243
2,4,179
2,5,50
2,6,110
2,7,140
2,8,44
2,9,45
2,10,75
2,11,75
2,12,138
2,13,138
2,14,139
2,15,108
2,16,139
2,17,139
2,18,139
2,19,76
2,20,73
2,21,248
2,22,152
2,23,118
2,24,152
2,25,118
2,26,152
2,27,248
2,28,52
2,29,215
2,30,117
2,31,20
2,32,115
2,33,84
2,34,20
2,35,149
2,36,84
2,37,52
2,38,78
2,39,109
2,40,107
3,1,81
3,2,82
3,3,147
3,4,212
3,5,213
3,6,405
3,7,598
3,8,536
3,9,536
3,10,536
3,11,504
3,12,503
3,13,505
3,14,537
3,15,537
3,16,662
3,17,533
3,18,501
3,19,471
3,20,473
3,21,82
3,22,18
3,23,115
3,24,18
3,25,179
3,26,49
3,27,19
3,28,48
3,29,16
3,30,16
3,31,147
3,32,113
3,33,81
3,34,50
3,35,79
3,36,85
3,37,85
3,38,20
3,39,471
3,40,504
4,1,216
4,2,123
4,3,156
4,4,219
4,5,222
4,6,285
4,7,379
4,8,182
4,9,149
4,10,116
4,11,215
4,12,20
4,13,247
4,14,214
4,15,84
4,16,117
4,17,279
4,18,279
4,19,343
4,20,473
4,21,313
4,22,441
4,23,506
4,24,409
4,25,444
4,26,608
4,27,574
4,28,637
4,29,638
4,30,542
4,31,604
4,32,693
4,33,535
4,34,600
4,35,667
4,36,667
4,37,830
4,38,800
4,39,831
4,40,861
5,1,489
5,2,745
5,3,487
5,4,518
5,5,327
5,6,327
5,7,391
5,8,488
5,9,486
5,10,486
5,11,356
5,12,356
5,13,486
5,14,487
5,15,616
5,16,616
5,17,745
5,18,422
5,19,422
5,20,358
5,21,489
5,22,489
5,23,520
5,24,520
5,25,681
5,26,552
5,27,776
5,28,808
5,29,808
5,30,806
5,31,808
5,32,776
5,33,713
5,34,743
5,35,681
5,36,743
5,37,712
5,38,488
5,39,518
5,40,519
6,1,140
6,2,137
6,3,139
6,4,140
6,5,140
6,6,140
6,7,44
6,8,44
6,9,44
6,10,44
6,11,108
6,12,12
6,13,108
6,14,108
6,15,76
6,16,140
6,17,173
6,18,139
6,19,139
6,20,139
6,21,137
6,22,44
6,23,140
6,24,171
6,25,171
6,26,76
6,27,108
6,28,108
6,29,12
6,30,76
6,31,171
6,32,76
6,33,110
6,34,79
6,35,79
6,36,79
6,37,79
6,38,78
6,39,79
6,40,110
7,1,342
7,2,343
7,3,313
7,4,346
7,5,254
7,6,254
7,7,315
7,8,254
7,9,288
7,10,315
7,11,378
7,12,442
7,13,378
7,14,314
7,15,570
7,16,570
7,17,765
7,18,992
7,19,895
7,20,732
7,21,342
7,22,342
7,23,312
7,24,309
7,25,280
7,26,246
7,27,278
7,28,562
7,29,431
7,30,396
7,31,365
7,32,366
7,33,389
7,34,395
7,35,391
7,36,289
7,37,289
7,38,433
7,39,396
7,40,426
8,1,68
8,2,67
8,3,2
8,4,67
8,5,36
8,6,99
8,7,389
8,8,388
8,9,424
8,10,428
8,11,331
8,12,363
8,13,363
8,14,362
8,15,367
8,16,370
8,17,306
8,18,236
8,19,306
8,20,275
8,21,853
8,22,851
8,23,822
8,24,853
8,25,818
8,26,822
8,27,692
8,28,726
8,29,758
8,30,760
8,31,732
8,32,732
8,33,699
8,34,699
8,35,864
8,36,1024
8,37,831
8,38,861
8,39,759
8,40,752
9,1,616
9,2,647
9,3,614
9,4,647
9,5,647
9,6,549
9,7,549
9,8,549
9,9,549
9,10,549
9,11,486
9,12,520
9,13,777
9,14,745
9,15,474
9,16,408
9,17,440
9,18,470
9,19,503
9,20,432
9,21,618
9,22,622
9,23,593
9,24,342
9,25,163
9,26,165
9,27,166
9,28,166
9,29,71
9,30,170
9,31,235
9,32,103
9,33,167
9,34,71
9,35,137
9,36,137
9,37,137
9,38,202
9,39,247
9,40,182
10,1,592
10,2,652
10,3,653
10,4,653
10,5,653
10,6,525
10,7,525
10,8,558
10,9,556
10,10,873
10,11,871
10,12,968
10,13,809
10,14,712
10,15,488
10,16,743
10,17,775
10,18,775
10,19,713
10,20,584
10,21,592
10,22,621
10,23,617
10,24,489
10,25,552
10,26,359
10,27,423
10,28,743
10,29,712
10,30,777
10,31,807
10,32,837
10,33,870
10,34,936
10,35,840
10,36,772
10,37,741
10,38,616
10,39,647
10,40,647
11,1,394
11,2,450
11,3,390
11,4,71
11,5,69
11,6,166
11,7,69
11,8,3
11,9,322
11,10,322
11,11,290
11,12,289
11,13,289
11,14,391
11,15,289
11,16,432
11,17,467
11,18,465
11,19,465
11,20,465
11,21,362
11,22,395
11,23,395
11,24,422
11,25,451
11,26,678
11,27,679
11,28,708
11,29,769
