user_id,time_id,reg_id
1,1,90
1,2,89
1,3,56
1,4,89
1,5,56
1,6,56
1,7,56
1,8,56
1,9,57
1,10,122
1,11,246
1,12,406
1,13,278
1,14,594
1,15,597
1,16,625
1,17,625
1,18,688
1,19,596
1,20,599
1,21,122
1,22,246
1,23,271
1,24,102
1,25,236
1,26,34
1,27,70
1,28,102
1,29,69
1,30,70
1,31,102
1,32,102
1,33,8
1,34,8
1,35,8
1,36,8
1,37,71
1,38,202
1,39,69
1,40,69
2,1,40
2,2,37
2,3,70
2,4,70
2,5,36
2,6,70
2,7,36
2,8,70
2,9,72
2,10,134
2,11,37
2,12,2
2,13,104
2,14,3
2,15,35
2,16,99
2,17,69
2,18,271
2,19,270
2,20,304
2,21,40
2,22,134
2,23,167
2,24,71
2,25,203
2,26,103
2,27,402
2,28,471
2,29,817
2,30,848
2,31,1002
2,32,1004
2,33,786
2,34,786
2,35,565
2,36,695
2,37,600
2,38,598
2,39,533
2,40,566
3,1,500
3,2,528
3,3,528
3,4,563
3,5,563
3,6,563
3,7,596
3,8,870
3,9,777
3,10,777
3,11,773
3,12,838
3,13,838
3,14,842
3,15,812
3,16,687
3,17,537
3,18,537
3,19,474
3,20,315
3,21,500
3,22,500
3,23,499
3,24,592
3,25,685
3,26,622
3,27,652
3,28,685
3,29,622
3,30,560
3,31,560
3,32,558
3,33,560
3,34,562
3,35,688
3,36,688
3,37,564
3,38,625
3,39,657
3,40,719
4,1,102
4,2,70
4,3,71
4,4,3
4,5,71
4,6,137
4,7,271
4,8,233
4,9,202
4,10,172
4,11,108
4,12,45
4,13,45
4,14,45
4,15,76
4,16,268
4,17,48
4,18,79
4,19,205
4,20,342
4,21,3
4,22,3
4,23,101
4,24,137
4,25,236
4,26,203
4,27,330
4,28,233
4,29,169
4,30,238
4,31,276
4,32,271
4,33,202
4,34,237
4,35,297
4,36,265
4,37,108
4,38,106
4,39,102
4,40,3
5,1,392
5,2,337
5,3,367
5,4,335
5,5,395
5,6,393
5,7,365
5,8,393
5,9,394
5,10,429
5,11,431
5,12,468
5,13,476
5,14,428
5,15,362
5,16,330
5,17,265
5,18,330
5,19,265
5,20,265
5,21,394
5,22,433
5,23,432
5,24,429
5,25,525
5,26,685
5,27,592
5,28,623
5,29,530
5,30,468
5,31,425
5,32,392
5,33,395
5,34,460
5,35,493
5,36,654
5,37,557
5,38,620
5,39,620
5,40,622
6,1,842
6,2,593
6,3,627
6,4,599
6,5,719
6,6,625
6,7,593
6,8,625
6,9,597
6,10,625
6,11,563
6,12,557
6,13,71
6,14,164
6,15,195
6,16,1
6,17,37
6,18,37
6,19,469
6,20,625
6,21,841
6,22,843
6,23,781
6,24,781
6,25,840
6,26,843
6,27,840
6,28,873
6,29,874
6,30,1000
6,31,903
6,32,870
6,33,903
6,34,899
6,35,868
6,36,838
6,37,1000
6,38,841
6,39,625
6,40,750
7,1,169
7,2,37
7,3,2
7,4,36
7,5,203
7,6,274
7,7,210
7,8,211
7,9,82
7,10,48
7,11,112
7,12,177
7,13,242
7,14,176
7,15,273
7,16,305
7,17,305
7,18,240
7,19,240
7,20,210
7,21,137
7,22,238
7,23,212
7,24,275
7,25,176
7,26,176
7,27,210
7,28,242
7,29,309
7,30,115
7,31,50
7,32,212
7,33,18
7,34,18
7,35,18
7,36,18
7,37,115
7,38,50
7,39,18
7,40,115
8,1,259
8,2,324
8,3,2
8,4,99
8,5,161
8,6,166
8,7,168
8,8,162
8,9,164
8,10,166
8,11,162
8,12,167
8,13,167
8,14,2
8,15,2
8,16,259
8,17,385
8,18,385
8,19,385
8,20,385
8,21,323
8,22,68
8,23,99
8,24,99
8,25,37
8,26,305
8,27,277
8,28,237
8,29,238
8,30,243
8,31,212
8,32,212
8,33,214
8,34,248
8,35,312
8,36,276
8,37,271
8,38,104
8,39,36
8,40,99
9,1,485
9,2,484
9,3,454
9,4,453
9,5,455
9,6,453
9,7,485
9,8,548
9,9,450
9,10,426
9,11,327
9,12,357
9,13,259
9,14,99
9,15,163
9,16,130
9,17,164
9,18,133
9,19,259
9,20,291
9,21,451
9,22,484
9,23,454
9,24,428
9,25,410
9,26,188
9,27,190
9,28,156
9,29,441
9,30,441
9,31,381
9,32,381
9,33,349
9,34,350
9,35,345
9,36,280
9,37,117
9,38,313
9,39,149
9,40,345
10,1,163
10,2,133
10,3,133
10,4,134
10,5,137
10,6,237
10,7,434
10,8,563
10,9,534
10,10,567
10,11,693
10,12,630
10,13,725
10,14,725
10,15,725
10,16,662
10,17,471
10,18,594
10,19,633
10,20,725
10,21,165
10,22,204
10,23,331
10,24,395
10,25,395
10,26,365
10,27,429
10,28,433
10,29,468
10,30,504
10,31,535
10,32,695
10,33,662
10,34,662
10,35,598
10,36,633
10,37,598
10,38,504
10,39,504
10,40,428
11,1,390
11,2,390
11,3,393
11,4,364
11,5,169
11,6,237
11,7,243
11,8,271
11,9,271
11,10,234
11,11,104
11,12,36
11,13,70
11,14,36
11,15,166
11,16,166
11,17,195
11,18,290
11,19,291
11,20,227
11,21,390
11,22,356
11,23,357
11,24,322
11,25,323
11,26,259
11,27,131
11,28,163
11,29,2
11,30,70
11,31,238
11,32,309
11,33,211
11,34,180
11,35,280
11,36,143
11,37,273
11,38,243
11,39,176
11,40,181
12,1,161
12,2,169
12,3,169
12,4,202
12,5,137
12,6,139
12,7,198
12,8,132
12,9,130
12,10,163
12,11,167
12,12,264
12,13,358
12,14,200
12,15,200
12,16,358
12,17,422
12,18,422
12,19,425
12,20,421
