user_id,time_id,reg_id
1,1,48
1,2,111
1,3,107
1,4,74
1,5,143
1,6,106
1,7,76
1,8,138
1,9,139
1,10,168
1,11,198
1,12,165
1,13,165
1,14,68
1,15,68
1,16,5
1,17,67
1,18,131
1,19,34
1,20,74
1,21,49
1,22,49
1,23,108
1,24,76
1,25,173
1,26,72
1,27,72
1,28,108
1,29,140
1,30,138
1,31,12
1,32,142
1,33,79
1,34,79
1,35,77
1,36,44
1,37,46
1,38,47
1,39,16
1,40,48
2,1,681
2,2,423
2,3,486
2,4,519
2,5,681
2,6,552
2,7,551
2,8,551
2,9,519
2,10,486
2,11,486
2,12,518
2,13,518
2,14,550
2,15,518
2,16,451
2,17,322
2,18,135
2,19,199
2,20,102
2,21,616
2,22,739
2,23,737
2,24,737
2,25,707
2,26,683
2,27,743
2,28,741
2,29,738
2,30,740
2,31,739
2,32,742
2,33,743
2,34,707
2,35,738
2,36,739
2,37,742
2,38,742
2,39,739
2,40,740
3,1,246
3,2,275
3,3,338
3,4,335
3,5,336
3,6,306
3,7,104
3,8,162
3,9,161
3,10,195
3,11,323
3,12,290
3,13,297
3,14,330
3,15,265
3,16,265
3,17,233
3,18,295
3,19,37
3,20,1
3,21,392
3,22,392
3,23,395
3,24,396
3,25,202
3,26,3
3,27,170
3,28,307
3,29,137
3,30,101
3,31,70
3,32,170
3,33,104
3,34,137
3,35,237
3,36,304
3,37,365
3,38,306
3,39,338
3,40,403
4,1,821
4,2,822
4,3,763
4,4,798
4,5,732
4,6,701
4,7,765
4,8,832
4,9,864
4,10,733
4,11,570
4,12,506
4,13,506
4,14,475
4,15,509
4,16,575
4,17,540
4,18,509
4,19,542
4,20,606
4,21,854
4,22,818
4,23,725
4,24,562
4,25,533
4,26,342
4,27,565
4,28,503
4,29,502
4,30,503
4,31,503
4,32,693
4,33,662
4,34,469
4,35,375
4,36,375
4,37,345
4,38,724
4,39,533
4,40,435
5,1,477
5,2,471
5,3,467
5,4,403
5,5,435
5,6,434
5,7,467
5,8,469
5,9,469
5,10,434
5,11,337
5,12,337
5,13,337
5,14,366
5,15,395
5,16,335
5,17,365
5,18,365
5,19,393
5,20,306
5,21,474
5,22,540
5,23,476
5,24,342
5,25,474
5,26,607
5,27,635
5,28,672
5,29,575
5,30,478
5,31,480
5,32,376
5,33,473
5,34,479
5,35,480
5,36,467
5,37,471
5,38,370
5,39,370
5,40,274
6,1,534
6,2,536
6,3,598
6,4,724
6,5,630
6,6,693
6,7,566
6,8,596
6,9,664
6,10,758
6,11,662
6,12,762
6,13,728
6,14,410
6,15,375
6,16,344
6,17,443
6,18,479
6,19,276
6,20,470
6,21,534
6,22,503
6,23,502
6,24,503
6,25,470
6,26,640
6,27,602
6,28,596
6,29,594
6,30,375
6,31,408
6,32,409
6,33,346
6,34,316
6,35,468
6,36,406
6,37,469
6,38,467
6,39,563
6,40,505
7,1,248
7,2,285
7,3,254
7,4,288
7,5,285
7,6,250
7,7,441
7,8,640
7,9,672
7,10,672
7,11,376
7,12,376
7,13,410
7,14,479
7,15,638
7,16,640
7,17,474
7,18,436
7,19,406
7,20,407
7,21,409
7,22,441
7,23,607
7,24,574
7,25,376
7,26,443
7,27,440
7,28,472
7,29,466
7,30,389
7,31,389
7,32,291
7,33,290
7,34,289
7,35,259
7,36,99
7,37,129
7,38,129
7,39,133
7,40,354
8,1,525
8,2,525
8,3,460
8,4,654
8,5,654
8,6,717
8,7,654
8,8,654
8,9,428
8,10,205
8,11,331
8,12,267
8,13,236
8,14,72
8,15,41
8,16,42
8,17,42
8,18,42
8,19,42
8,20,141
8,21,589
8,22,619
8,23,651
8,24,651
8,25,678
8,26,610
8,27,610
8,28,610
8,29,642
8,30,577
8,31,707
8,32,545
8,33,450
8,34,433
8,35,428
8,36,497
8,37,531
8,38,528
8,39,494
8,40,494
9,1,558
9,2,528
9,3,532
9,4,530
9,5,528
9,6,563
9,7,527
9,8,494
9,9,493
9,10,652
9,11,592
9,12,558
9,13,563
9,14,561
9,15,530
9,16,495
9,17,533
9,18,501
9,19,719
9,20,843
9,21,558
9,22,530
9,23,558
9,24,278
9,25,311
9,26,279
9,27,279
9,28,311
9,29,311
9,30,311
9,31,311
9,32,279
9,33,279
9,34,279
9,35,280
9,36,406
9,37,52
9,38,215
9,39,118
9,40,247
10,1,595
10,2,529
10,3,499
10,4,433
10,5,470
10,6,470
10,7,542
10,8,376
10,9,337
10,10,179
10,11,211
10,12,277
10,13,113
10,14,109
10,15,76
10,16,109
10,17,74
10,18,139
10,19,139
10,20,139
10,21,595
10,22,591
10,23,595
10,24,595
10,25,595
10,26,425
10,27,467
10,28,430
10,29,530
10,30,496
10,31,431
10,32,432
10,33,212
10,34,113
10,35,278
10,36,311
10,37,52
10,38,178
10,39,108
10,40,172
11,1,295
11,2,232
11,3,390
11,4,165
11,5,198
11,6,198
11,7,304
11,8,336
11,9,277
11,10,338
11,11,375
11,12,597
11,13,535
11,14,566
11,15,688
11,16,595
11,17,596
11,18,935
11,19,597
11,20,628
11,21,456
11,22,681
11,23,390
11,24,199
11,25,242
11,26,146
11,27,113
11,28,50
11,29,50
11,30,50
11,31,179
11,32,304
11,33,277
11,34,243
11,35,115
11,36,342
11,37,440
11,38,343
11,39,276
11,40,307
12,1,264
12,2,389
12,3,391
12,4,391
12,5,361
12,6,366
12,7,392
12,8,366
12,9,364
12,10,391
12,11,391
12,12,264
12,13,73
12,14,73
12,15,73
12,16,75
12,17,74
12,18,41
12,19,69
12,20,131
12,21,378
12,22,313
12,23,538
12,24,607
12,25,467
12,26,437
12,27,402
12,28,244
12,29,51
12,30,52
12,31,52
12,32,20
12,33,509
12,34,608
12,35,544
12,36,575
12,37,477
12,38,472
12,39,469
12,40,470
13,1,346
13,2,284
13,3,415
13,4,381
13,5,345
13,6,315
13,7,224
13,8,254
13,9,316
13,10,285
13,11,345
13,12,378
13,13,763
13,14,728
13,15,727
13,16,729
13,17,825
13,18,825
13,19,856
13,20,731
13,21,285
13,22,313
13,23,501
13,24,501
13,25,435
13,26,564
13,27,406
13,28,310
13,29,343
13,30,564
13,31,534
13,32,528
13,33,532
13,34,593
13,35,563
13,36,501
13,37,406
13,38,438
13,39,342
13,40,407
14,1,1024
14,2,1023
14,3,793
14,4,825
14,5,825
14,6,703
14,7,703
14,8,895
14,9,702
14,10,702
14,11,702
14,12,698
14,13,698
14,14,667
14,15,633
14,16,569
14,17,633
14,18,633
14,19,663
14,20,765
14,21,928
14,22,832
14,23,928
14,24,863
14,25,667
14,26,825
14,27,825
14,28,825
14,29,992
14,30,702
14,31,702
14,32,700
14,33,895
14,34,704
14,35,704
14,36,732
14,37,863
14,38,702
14,39,701
14,40,701
15,1,699
15,2,861
15,3,892
15,4,891
15,5,823
15,6,727
15,7,827
15,8,731
15,9,731
15,10,762
15,11,700
15,12,667
15,13,570
15,14,376
15,15,375
15,16,281
15,17,344
15,18,20
15,19,248
15,20,314
15,21,765
15,22,602
15,23,733
15,24,734
15,25,960
15,26,892
15,27,505
15,28,474
15,29,409
15,30,441
15,31,928
15,32,895
15,33,665
15,34,665
15,35,665
15,36,602
15,37,506
15,38,506
15,39,467
15,40,428
16,1,533
16,2,534
16,3,534
16,4,505
16,5,505
16,6,566
16,7,567
16,8,562
16,9,530
16,10,304
16,11,276
16,12,304
16,13,104
16,14,271
16,15,468
16,16,275
16,17,37
16,18,169
16,19,140
16,20,137
16,21,533
16,22,500
16,23,500
16,24,501
16,25,433
16,26,535
16,27,533
16,28,433
16,29,506
16,30,537
16,31,537
16,32,476
16,33,503
16,34,503
16,35,503
16,36,408
16,37,480
16,38,479
16,39,504
16,40,468
17,1,156
17,2,189
17,3,219
17,4,187
17,5,283
17,6,218
17,7,63
17,8,29
17,9,29
17,10,122
17,11,152
17,12,118
17,13,151
17,14,91
17,15,91
17,16,190
17,17,223
17,18,189
17,19,218
17,20,218
17,21,190
17,22,189
17,23,190
17,24,156
17,25,185
17,26,22
17,27,152
17,28,218
17,29,282
17,30,189
17,31,188
17,32,187
17,33,156
17,34,187
17,35,157
17,36,94
17,37,216
17,38,185
17,39,216
17,40,154
18,1,536
18,2,505
18,3,569
18,4,569
18,5,634
18,6,474
18,7,638
18,8,574
18,9,542
18,10,542
18,11,539
18,12,538
18,13,602
18,14,700
18,15,540
18,16,475
18,17,539
18,18,506
18,19,506
18,20,505
18,21,630
18,22,566
18,23,505
18,24,504
18,25,505
18,26,505
18,27,505
18,28,505
18,29,567
18,30,505
18,31,409
18,32,540
18,33,538
18,34,505
18,35,505
18,36,505
18,37,538
18,38,538
18,39,473
18,40,473
19,1,291
19,2,357
19,3,390
19,4,421
19,5,675
19,6,870
19,7,908
19,8,1007
19,9,1007
19,10,1008
19,11,941
19,12,1008
19,13,974
19,14,942
19,15,940
19,16,842
19,17,842
19,18,808
19,19,617
19,20,646
19,21,354
19,22,163
19,23,163
19,24,35
19,25,133
19,26,131
19,27,35
19,28,164
19,29,162
19,30,322
19,31,132
19,32,67
19,33,423
19,34,421
19,35,423
19,36,842
19,37,842
19,38,968
19,39,842
19,40,488
20,1,734
20,2,703
20,3,960
20,4,830
20,5,699
20,6,798
20,7,830
20,8,765
20,9,732
20,10,704
20,11,701
20,12,1024
20,13,992
20,14,700
20,15,825
20,16,830
20,17,633
20,18,596
20,19,562
20,20,562
20,21,703
20,22,704
20,23,703
20,24,798
20,25,830
20,26,928
20,27,830
20,28,1024
20,29,701
20,30,765
20,31,763
20,32,667
20,33,992
20,34,634
20,35,635
20,36,703
20,37,703
20,38,895
20,39,634
20,40,600
21,1,362
21,2,363
21,3,392
21,4,390
21,5,425
21,6,363
21,7,236
21,8,205
21,9,142
21,10,146
21,11,18
21,12,112
21,13,52
21,14,410
21,15,380
21,16,380
21,17,415
21,18,315
21,19,285
21,20,252
21,21,362
21,22,394
21,23,393
21,24,323
21,25,323
21,26,323
21,27,259
21,28,449
21,29,452
21,30,449
21,31,449
21,32,289
21,33,356
21,34,391
21,35,358
21,36,393
21,37,362
21,38,362
21,39,362
21,40,362
22,1,597
22,2,598
22,3,755
22,4,628
22,5,657
22,6,374
22,7,375
22,8,375
22,9,375
22,10,375
22,11,375
22,12,315
22,13,313
22,14,409
22,15,313
22,16,185
22,17,94
22,18,63
22,19,94
22,20,63
22,21,687
22,22,504
22,23,627
22,24,812
22,25,504
22,26,535
22,27,595
22,28,812
22,29,657
22,30,687
22,31,566
22,32,595
22,33,787
22,34,910
22,35,786
22,36,818
22,37,851
22,38,851
22,39,1003
22,40,817
23,1,535
23,2,598
23,3,692
23,4,723
23,5,246
23,6,153
23,7,122
23,8,60
23,9,122
23,10,123
23,11,185
23,12,315
23,13,283
23,14,218
23,15,185
23,16,184
23,17,215
23,18,85
23,19,152
23,20,183
23,21,693
23,22,1003
23,23,973
23,24,1008
23,25,849
23,26,786
23,27,374
23,28,273
23,29,209
23,30,274
23,31,305
23,32,304
23,33,235
23,34,101
23,35,69
23,36,7
23,37,8
23,38,7
23,39,137
23,40,166
24,1,395
24,2,361
24,3,342
24,4,276
24,5,277
24,6,271
24,7,246
24,8,29
24,9,92
