user_id,time_id,reg_id
1,1,810
1,2,842
1,3,809
1,4,810
1,5,810
1,6,810
1,7,717
1,8,654
1,9,717
1,10,685
1,11,683
1,12,683
1,13,682
1,14,682
1,15,821
1,16,724
1,17,1003
1,18,908
1,19,911
1,20,1003
1,21,810
1,22,842
1,23,716
1,24,779
1,25,810
1,26,778
1,27,810
1,28,778
1,29,778
1,30,779
1,31,599
1,32,536
1,33,248
1,34,249
1,35,406
1,36,246
1,37,336
1,38,361
1,39,276
1,40,437
2,1,472
2,2,348
2,3,287
2,4,316
2,5,316
2,6,182
2,7,20
2,8,52
2,9,182
2,10,84
2,11,52
2,12,52
2,13,315
2,14,344
2,15,536
2,16,699
2,17,699
2,18,793
2,19,825
2,20,729
2,21,472
2,22,499
2,23,435
2,24,434
2,25,434
2,26,430
2,27,467
2,28,467
2,29,466
2,30,434
2,31,477
2,32,504
2,33,468
2,34,473
2,35,472
2,36,472
2,37,467
2,38,499
2,39,437
2,40,375
3,1,683
3,2,785
3,3,853
3,4,852
3,5,852
3,6,788
3,7,819
3,8,852
3,9,851
3,10,853
3,11,789
3,12,822
3,13,889
3,14,1016
3,15,1016
3,16,1016
3,17,794
3,18,729
3,19,762
3,20,729
3,21,718
3,22,682
3,23,712
3,24,743
3,25,712
3,26,712
3,27,744
3,28,745
3,29,712
3,30,851
3,31,759
3,32,692
3,33,718
3,34,718
3,35,683
3,36,622
3,37,621
3,38,623
3,39,557
3,40,621
4,1,592
4,2,649
4,3,647
4,4,488
4,5,488
4,6,681
4,7,745
4,8,712
4,9,777
4,10,777
4,11,713
4,12,809
4,13,649
4,14,617
4,15,681
4,16,809
4,17,809
4,18,809
4,19,776
4,20,552
4,21,592
4,22,592
4,23,620
4,24,620
4,25,650
4,26,616
4,27,777
4,28,745
4,29,809
4,30,713
4,31,808
4,32,745
4,33,713
4,34,649
4,35,552
4,36,456
4,37,777
4,38,616
4,39,649
4,40,650
5,1,452
5,2,428
5,3,402
5,4,468
5,5,501
5,6,471
5,7,439
5,8,375
5,9,280
5,10,312
5,11,248
5,12,52
5,13,117
5,14,150
5,15,182
5,16,150
5,17,307
5,18,342
5,19,311
5,20,409
5,21,452
5,22,422
5,23,419
5,24,450
5,25,295
5,26,232
5,27,5
5,28,34
5,29,33
5,30,1
5,31,36
5,32,99
5,33,70
5,34,72
5,35,108
5,36,209
5,37,375
5,38,268
5,39,203
5,40,102
6,1,104
6,2,3
6,3,389
6,4,356
6,5,35
6,6,163
6,7,100
6,8,227
6,9,161
6,10,67
6,11,2
6,12,305
6,13,238
6,14,140
6,15,342
6,16,242
6,17,178
6,18,209
6,19,209
6,20,304
6,21,104
6,22,304
6,23,236
6,24,69
6,25,104
6,26,304
6,27,242
6,28,275
6,29,211
6,30,149
6,31,506
6,32,480
6,33,480
6,34,448
6,35,448
6,36,448
6,37,448
6,38,448
6,39,448
6,40,478
7,1,754
7,2,940
7,3,875
7,4,875
7,5,941
7,6,974
7,7,1008
7,8,911
7,9,535
7,10,598
7,11,598
7,12,596
7,13,594
7,14,786
7,15,628
7,16,662
7,17,754
7,18,817
7,19,630
