user_id,time_id,reg_id
1,1,5
1,2,70
1,3,141
1,4,375
1,5,376
1,6,336
1,7,426
1,8,431
1,9,466
1,10,460
1,11,259
1,12,422
1,13,357
1,14,291
1,15,385
1,16,354
1,17,290
1,18,390
1,19,449
1,20,385
1,21,5
1,22,2
1,23,195
1,24,291
1,25,427
1,26,505
1,27,505
1,28,504
1,29,596
1,30,562
1,31,464
1,32,432
1,33,334
1,34,396
1,35,363
1,36,268
1,37,267
1,38,70
1,39,5
1,40,5
2,1,129
2,2,67
2,3,3
2,4,37
2,5,195
2,6,3
2,7,3
2,8,237
2,9,170
2,10,169
2,11,169
2,12,170
2,13,170
2,14,203
2,15,493
2,16,173
2,17,204
2,18,172
2,19,138
2,20,110
2,21,129
2,22,129
2,23,129
2,24,131
2,25,195
2,26,289
2,27,426
2,28,355
2,29,393
2,30,423
2,31,430
2,32,427
2,33,356
2,34,289
2,35,357
2,36,99
2,37,99
2,38,37
2,39,170
2,40,437
3,1,151
3,2,182
3,3,153
3,4,57
3,5,122
3,6,95
3,7,64
3,8,186
3,9,183
3,10,152
3,11,93
3,12,64
3,13,91
3,14,248
3,15,280
3,16,278
3,17,153
3,18,152
3,19,182
3,20,152
3,21,22
3,22,151
3,23,378
3,24,249
3,25,185
3,26,281
3,27,346
3,28,254
3,29,255
3,30,315
3,31,378
3,32,377
3,33,474
3,34,469
3,35,505
3,36,539
3,37,538
3,38,700
3,39,798
3,40,765
4,1,103
4,2,103
4,3,201
4,4,201
4,5,8
4,6,39
4,7,73
4,8,200
4,9,232
4,10,69
4,11,167
4,12,162
4,13,162
4,14,165
4,15,161
4,16,199
4,17,70
4,18,70
4,19,271
4,20,236
4,21,136
4,22,394
4,23,488
4,24,426
4,25,323
4,26,323
4,27,365
4,28,471
4,29,505
4,30,505
4,31,434
4,32,434
4,33,467
4,34,271
4,35,272
4,36,303
4,37,304
4,38,136
4,39,136
4,40,136
5,1,346
5,2,346
5,3,315
5,4,285
5,5,409
5,6,344
5,7,469
5,8,429
5,9,426
5,10,468
5,11,599
5,12,628
5,13,811
5,14,841
5,15,625
5,16,469
5,17,596
5,18,501
5,19,439
5,20,473
5,21,346
5,22,286
5,23,284
5,24,315
5,25,348
5,26,415
5,27,382
5,28,382
5,29,315
5,30,284
5,31,288
5,32,286
5,33,287
5,34,286
5,35,316
5,36,224
5,37,190
5,38,187
5,39,157
5,40,125
6,1,455
6,2,518
6,3,391
6,4,431
6,5,424
6,6,456
6,7,423
6,8,361
6,9,491
6,10,491
6,11,451
6,12,464
6,13,274
6,14,274
6,15,274
6,16,274
6,17,336
6,18,338
6,19,335
6,20,337
6,21,454
6,22,425
6,23,390
6,24,424
6,25,467
6,26,394
6,27,395
6,28,426
6,29,425
6,30,338
6,31,392
6,32,391
6,33,681
6,34,742
6,35,810
6,36,712
6,37,684
6,38,653
6,39,460
6,40,558
7,1,275
7,2,215
7,3,122
7,4,157
7,5,190
7,6,185
7,7,154
7,8,214
7,9,346
7,10,346
7,11,346
7,12,224
7,13,223
7,14,316
7,15,280
7,16,277
7,17,241
7,18,273
7,19,142
7,20,173
7,21,275
7,22,407
7,23,104
7,24,37
7,25,304
7,26,104
7,27,36
7,28,37
7,29,2
7,30,3
7,31,104
7,32,170
7,33,2
7,34,102
7,35,71
7,36,36
7,37,203
7,38,102
7,39,104
7,40,33
8,1,1000
8,2,842
8,3,904
8,4,657
8,5,657
8,6,657
8,7,688
8,8,750
8,9,904
8,10,966
8,11,997
8,12,838
8,13,805
8,14,740
8,15,872
8,16,905
8,17,809
8,18,781
8,19,812
8,20,812
8,21,968
8,22,997
8,23,840
8,24,837
8,25,868
8,26,836
8,27,868
8,28,899
8,29,898
8,30,898
8,31,898
8,32,899
8,33,868
8,34,1000
8,35,903
8,36,809
8,37,842
8,38,842
8,39,842
8,40,842
9,1,279
9,2,279
9,3,245
9,4,310
9,5,374
9,6,343
9,7,375
9,8,245
9,9,50
9,10,81
9,11,81
9,12,82
9,13,51
9,14,51
9,15,20
9,16,51
9,17,51
9,18,84
9,19,52
9,20,85
9,21,279
9,22,469
9,23,564
9,24,404
9,25,438
9,26,404
9,27,436
9,28,406
9,29,501
9,30,438
9,31,437
9,32,177
9,33,115
9,34,145
9,35,243
9,36,471
9,37,503
9,38,502
9,39,503
9,40,503
10,1,352
10,2,315
10,3,382
10,4,382
10,5,315
10,6,343
10,7,117
10,8,343
10,9,343
10,10,310
10,11,246
10,12,247
10,13,185
10,14,183
10,15,246
10,16,245
10,17,245
10,18,245
10,19,277
10,20,242
10,21,320
10,22,352
10,23,416
10,24,382
10,25,381
10,26,416
10,27,352
10,28,414
10,29,380
10,30,415
10,31,349
10,32,382
10,33,347
10,34,352
10,35,381
10,36,380
10,37,634
10,38,632
10,39,632
10,40,632
11,1,338
11,2,275
11,3,307
11,4,305
11,5,173
11,6,299
11,7,363
11,8,140
11,9,138
11,10,173
11,11,170
11,12,205
11,13,236
11,14,406
11,15,471
11,16,376
11,17,375
11,18,408
11,19,536
11,20,439
11,21,338
11,22,103
11,23,138
11,24,331
11,25,363
11,26,236
11,27,204
11,28,268
11,29,239
11,30,207
11,31,206
11,32,137
11,33,104
11,34,136
11,35,271
11,36,235
11,37,169
11,38,236
11,39,173
11,40,204
12,1,621
12,2,593
12,3,620
12,4,587
12,5,617
12,6,580
12,7,647
12,8,647
12,9,646
12,10,609
12,11,644
12,12,647
12,13,646
12,14,613
12,15,647
12,16,644
12,17,676
12,18,676
12,19,647
12,20,676
12,21,593
12,22,592
12,23,623
12,24,622
12,25,618
12,26,619
12,27,617
12,28,621
12,29,559
12,30,464
12,31,529
12,32,471
12,33,467
12,34,470
12,35,470
12,36,431
12,37,425
12,38,423
12,39,649
12,40,653
13,1,109
13,2,111
13,3,146
13,4,114
13,5,18
13,6,144
13,7,181
13,8,181
13,9,180
13,10,84
13,11,634
13,12,535
13,13,848
13,14,911
13,15,660
13,16,630
13,17,693
13,18,693
13,19,630
13,20,727
13,21,142
13,22,236
13,23,268
13,24,363
13,25,267
13,26,205
13,27,205
13,28,142
13,29,331
13,30,392
13,31,466
13,32,430
13,33,466
13,34,402
13,35,469
13,36,469
13,37,468
13,38,169
13,39,331
13,40,396
14,1,153
14,2,183
14,3,151
14,4,118
14,5,118
14,6,84
14,7,84
14,8,313
14,9,248
14,10,180
14,11,19
14,12,19
14,13,113
14,14,18
14,15,18
14,16,82
14,17,179
14,18,142
14,19,173
14,20,170
14,21,153
14,22,280
14,23,182
14,24,215
14,25,183
14,26,154
14,27,153
14,28,184
14,29,185
14,30,214
14,31,184
14,32,312
14,33,247
14,34,333
14,35,235
14,36,104
14,37,304
14,38,334
14,39,273
14,40,265
15,1,997
15,2,904
15,3,968
15,4,808
15,5,713
15,6,842
15,7,810
15,8,777
15,9,810
15,10,810
15,11,810
15,12,777
15,13,805
15,14,806
15,15,904
15,16,649
15,17,773
15,18,545
15,19,424
15,20,449
15,21,935
15,22,935
15,23,812
15,24,843
15,25,625
15,26,718
15,27,750
15,28,813
15,29,842
15,30,649
15,31,808
15,32,713
15,33,808
15,34,840
15,35,806
15,36,577
15,37,675
15,38,707
15,39,769
15,40,769
16,1,941
16,2,973
16,3,941
16,4,941
16,5,905
16,6,935
16,7,840
16,8,841
16,9,1000
16,10,997
16,11,936
16,12,842
16,13,936
16,14,903
16,15,813
16,16,503
16,17,427
16,18,429
16,19,426
16,20,455
16,21,941
16,22,941
16,23,821
16,24,790
16,25,758
16,26,757
16,27,759
16,28,692
16,29,599
