user_id,time_id,reg_id
1,1,562
1,2,653
1,3,557
1,4,648
1,5,621
1,6,428
1,7,528
1,8,534
1,9,499
1,10,499
1,11,593
1,12,561
1,13,618
1,14,679
1,15,646
1,16,586
1,17,555
1,18,618
1,19,618
1,20,647
1,21,597
1,22,530
1,23,685
1,24,590
1,25,622
1,26,594
1,27,592
1,28,562
1,29,496
1,30,592
1,31,525
1,32,493
1,33,492
1,34,534
1,35,534
1,36,528
1,37,494
1,38,428
1,39,493
1,40,524
2,1,616
2,2,649
2,3,713
2,4,717
2,5,649
2,6,488
2,7,519
2,8,518
2,9,423
2,10,391
2,11,259
2,12,649
2,13,395
2,14,389
2,15,451
2,16,452
2,17,450
2,18,450
2,19,426
2,20,432
2,21,681
2,22,681
2,23,966
2,24,935
2,25,966
2,26,905
2,27,967
2,28,997
2,29,874
2,30,597
2,31,688
2,32,841
2,33,935
2,34,782
2,35,841
2,36,843
2,37,781
2,38,904
2,39,935
2,40,781
3,1,143
3,2,310
3,3,406
3,4,406
3,5,375
3,6,379
3,7,252
3,8,188
3,9,188
3,10,187
3,11,219
3,12,219
3,13,188
3,14,93
3,15,153
3,16,92
3,17,315
3,18,252
3,19,316
3,20,217
3,21,109
3,22,71
3,23,36
3,24,37
3,25,35
3,26,35
3,27,66
3,28,2
3,29,2
3,30,2
3,31,2
3,32,1
3,33,2
3,34,40
3,35,69
3,36,304
3,37,342
3,38,375
3,39,640
3,40,376
4,1,765
4,2,315
4,3,285
4,4,316
4,5,411
4,6,378
4,7,378
4,8,378
4,9,278
4,10,277
4,11,277
4,12,277
4,13,392
4,14,275
4,15,276
4,16,310
4,17,405
4,18,565
4,19,374
4,20,390
4,21,667
4,22,895
4,23,634
4,24,441
4,25,279
4,26,246
4,27,213
4,28,180
4,29,181
4,30,91
4,31,29
4,32,59
4,33,28
4,34,127
4,35,94
4,36,95
4,37,95
4,38,64
4,39,64
4,40,96
5,1,602
5,2,699
5,3,863
5,4,634
5,5,667
5,6,700
5,7,702
5,8,703
5,9,704
